reaction_id,ec4
23794,1.1.1.286
23795,6.2.1.4
23796,4.2.1.2
23797,1.2.7.3
23798,4.2.1.3
23799,4.2.1.117
23799,4.2.1.3
23800,1.1.1.42
23801,4.2.1.3
23802,1.3.5.4
23802,1.3.5.1
23803,2.3.1.61
23804,1.2.4.2
23805,1.8.1.4
23806,2.8.3.18
14307,1.13.11.11
14307,1.13.11.52
14308,3.5.1.9
14309,1.14.13.9
14310,1.13.11.6
14311,3.7.1.3
14312,1.2.1.32
14313,4.1.1.45
17535,1.11.1.8
17536,1.11.1.8
17537,1.11.1.8
17538,1.11.1.8
8931,1.10.3.1
8931,1.14.18.1
8932,1.14.16.2
8933,4.1.1.28
8934,2.1.1.28
8935,1.14.17.1
12034,1.4.3.2
12035,2.6.1.57
12035,2.6.1.1
12035,2.6.1.27
12035,2.6.1.5
12036,3.7.1.2
12037,1.13.11.5
12038,1.13.11.27
15680,1.3.1.43
15680,1.3.1.79
15680,1.3.1.12
15680,1.3.1.78
15681,1.3.1.78
15682,5.4.99.5
15683,2.6.1.78
4849,2.3.3.14
4850,1.5.1.7
4851,1.1.1.87
4851,1.1.1.286
4852,2.6.1.39
4853,1.5.1.10
4854,1.2.1.95
4855,4.2.1.114
4855,4.2.1.36
4856,4.2.1.36
4857,1.2.1.95
4858,1.2.1.95
12797,3.5.1.68
12798,4.3.1.3
12799,3.5.3.8
12800,3.5.3.13
12801,2.1.2.5
12802,3.5.2.7
12803,4.2.1.49
12637,2.1.4.1
12638,2.7.3.2
12639,2.1.1.2
20160,3.5.1.6
20161,1.3.1.1
20162,1.3.1.2
20163,1.3.1.2
20164,3.5.2.2
20166,3.5.1.6
20167,1.3.1.1
7265,1.5.1.8
7266,1.2.1.105
7267,2.6.1.39
7268,1.1.1.35
7269,1.5.1.9
7270,1.3.8.6
7271,4.2.1.150
7272,1.2.1.31
7273,1.2.1.31
23261,6.3.2.43
23262,2.7.2.17
23263,1.2.1.103
23264,2.6.1.118
23265,3.5.1.130
22658,2.6.1.42
22658,2.6.1.6
22659,4.1.3.4
22660,4.2.1.18
22661,1.3.8.4
22661,1.3.8.7
22662,2.3.1.168
22663,6.4.1.4
22664,1.2.4.4
22665,1.2.4.4
22666,1.8.1.4
15396,2.7.4.3
15397,2.7.1.40
15398,2.7.4.10
15399,4.3.2.2
15400,6.3.4.4
19477,6.3.5.5
19478,4.1.1.23
19479,2.1.3.2
19480,1.3.98.1
19481,1.3.5.2
19482,1.3.1.14
19483,2.4.2.10
19484,3.5.2.3
9236,2.4.1.122
9237,2.4.1.147
9238,2.4.1.102
9238,2.4.1.146
9239,2.4.1.148
6004,2.4.1.223
6941,2.7.4.6
6942,2.7.4.8
6943,2.7.1.40
6944,1.1.1.205
6945,6.3.5.2
6946,6.3.5.2
11631,2.4.2.26
11632,2.4.1.135
18227,2.7.4.6
18228,2.7.4.14
18228,2.7.4.22
18229,2.7.4.6
18230,6.3.4.2
18231,6.3.4.2
5740,5.3.1.13
5741,2.5.1.54
5741,2.5.1.55
5742,3.1.3.45
5743,2.7.7.38
16561,5.3.1.12
16562,2.7.1.45
16562,2.7.1.178
16563,1.1.1.57
16564,4.1.2.14
16564,4.1.2.55
16565,4.2.1.8
4377,2.4.1.80
4378,2.4.1.274
14924,2.3.-.-
14925,2.7.-.-
14926,2.7.-.-
4172,2.4.1.47
4173,2.8.2.11
4174,2.4.1.47
4175,2.8.2.11
16199,1.17.4.2
16199,1.17.4.1
16200,1.17.4.1
16201,2.7.4.6
16202,2.7.4.13
16202,2.7.4.9
16202,2.7.4.12
16203,3.6.1.9
16203,3.6.1.23
16204,2.1.1.45
16205,3.5.4.13
16206,2.7.4.6
16207,1.1.98.6
16329,2.7.7.70
16330,5.3.1.28
16331,2.7.1.167
16332,3.1.3.82
17572,2.4.1.228
17573,2.4.1.79
12679,2.4.2.14
12680,3.5.4.10
12681,6.3.4.13
12682,6.3.3.1
12683,4.1.1.21
12684,2.1.2.2
12685,6.3.5.3
12686,4.3.2.2
12687,2.1.2.3
12688,6.3.2.6
12689,6.3.4.23
12690,6.3.4.18
12691,5.4.99.18
11324,3.2.1.15
11324,3.2.1.82
11325,3.1.1.11
11326,3.2.1.15
11326,3.2.1.67
9404,2.3.1.78
19547,2.4.1.206
19548,2.4.1.275
12149,2.4.1.206
12150,2.4.1.275
13881,2.4.99.9
13882,2.4.99.8
8023,6.2.1.3
19369,4.3.1.25
19369,4.3.1.24
19370,4.3.1.25
19370,4.3.1.23
19371,1.2.1.44
19372,6.2.1.12
19373,2.1.1.104
19374,1.2.1.44
19375,1.14.14.91
19376,2.3.1.133
19377,1.1.1.195
19377,1.1.1.194
19378,1.1.1.195
19379,1.14.-.-
19380,2.1.1.68
19381,1.14.14.96
19383,1.1.1.195
12043,6.4.1.2
12044,2.3.1.85
12044,2.7.8.7
12044,2.3.1.180
12044,2.3.1.39
12044,2.3.1.86
12044,2.3.1.38
12045,2.3.1.85
12045,2.3.1.39
12045,2.3.1.86
12046,2.3.1.85
12046,2.3.1.41
12046,2.3.1.86
12046,2.3.1.179
12047,2.3.1.180
6662,2.7.1.32
6663,2.7.8.2
6664,2.7.7.15
21789,2.1.1.71
21790,2.1.1.17
21791,2.1.1.71
18343,3.6.1.54
18344,2.3.1.191
18345,2.3.1.129
18346,3.5.1.108
18347,2.4.1.182
18348,2.7.1.130
18349,2.4.99.12
18350,2.4.99.13
18351,2.3.1.243
18352,2.3.1.241
11819,2.7.1.82
11820,2.7.7.14
11821,2.7.8.1
20228,2.3.1.15
20229,3.1.3.4
20230,2.3.1.51
20231,2.3.1.20
13487,2.7.7.41
13488,2.7.8.8
13489,4.1.1.65
13062,2.3.1.16
13062,2.3.1.9
13063,4.1.3.4
13064,1.1.1.30
13065,4.1.1.4
13066,2.3.3.10
15945,2.5.1.148
15945,2.5.1.32
15946,5.5.1.19
15947,2.5.1.32
15948,5.5.1.19
15949,1.3.5.5
15950,1.3.5.5
15951,1.3.5.6
15952,1.3.5.6
20875,3.1.1.79
20876,3.1.1.3
20877,3.1.1.79
5304,2.3.1.50
5305,1.1.1.102
5306,2.3.1.291
5306,2.3.1.24
5306,2.3.1.299
5306,2.3.1.297
5306,2.3.1.298
5307,1.14.19.17
17801,2.7.1.91
17563,5.3.3.2
17564,2.7.7.60
17565,2.7.1.148
17566,2.2.1.7
17567,4.6.1.12
17568,1.1.1.267
17569,1.17.7.4
17570,1.17.7.1
17571,1.17.7.3
4962,2.3.1.50
4963,3.5.1.23
4964,1.1.1.102
4965,2.3.1.291
4965,2.3.1.24
4965,2.3.1.299
4965,2.3.1.297
4965,2.3.1.298
4966,1.14.19.17
10271,1.14.15.18
10272,1.14.14.24
15033,2.3.1.16
15033,2.3.1.9
15034,4.1.1.33
15035,5.3.3.2
15036,2.3.3.10
15037,1.1.1.34
15038,2.7.1.36
15039,2.7.4.2
19384,1.3.1.21
19385,1.3.1.21
19386,5.4.99.7
19387,5.3.3.5
19388,1.3.1.70
19389,1.14.14.154
19390,1.14.19.20
19391,1.1.1.170
19392,1.1.1.270
19393,1.3.1.72
19394,1.14.18.9
19395,1.14.18.9
19396,1.1.1.170
19397,1.1.1.270
15244,1.14.15.6
15245,1.1.1.145
15245,1.1.1.51
15245,5.3.3.1
15246,1.14.15.6
15247,1.14.15.6
15248,1.14.15.6
15249,1.14.15.6
15808,5.4.99.7
15810,2.1.1.41
15811,1.3.1.70
15812,1.14.14.154
15813,1.3.1.71
15814,1.1.1.170
15815,1.1.1.270
15816,5.3.3.5
15817,1.14.19.20
15818,1.14.19.41
15819,1.14.18.9
15820,1.14.18.9
15821,1.1.1.170
15822,1.1.1.270
15700,1.14.14.16
15701,1.14.15.5
15702,1.14.15.5
15703,1.14.15.4
20236,1.1.1.145
20236,1.1.1.51
20236,5.3.3.1
20237,1.14.14.14
20238,1.14.14.14
20239,1.14.14.32
20239,1.14.14.19
20240,1.14.14.14
20241,1.14.14.32
7562,2.1.1.95
7563,2.5.1.115
7564,2.1.1.295
7565,5.5.1.24
7566,5.5.1.24
7567,2.1.1.95
7568,2.1.1.95
7569,2.1.1.95
7570,5.5.1.24
7571,5.5.1.24
7572,2.5.1.116
7573,2.1.1.295
5205,6.2.1.7
5206,2.3.1.65
5207,2.3.1.65
5892,1.14.14.32
5892,1.14.14.19
5893,1.1.1.51
5893,1.1.1.146
5893,1.1.1.B40
5894,1.1.1.146
5895,1.14.15.4
5896,1.14.14.16
8261,1.3.2.3
8262,2.7.7.13
8263,5.4.2.10
8263,5.4.2.8
8263,5.4.2.2
8265,3.1.3.B9
8265,3.1.3.93
8266,1.1.1.122
8266,1.1.1.316
8267,2.7.7.69
21123,6.3.1.5
21124,6.3.5.1
21125,1.4.3.16
21126,2.7.7.18
21127,2.4.2.19
21128,2.5.1.72
21129,1.4.1.21
21130,1.4.1.21
11443,4.1.3.40
11444,4.1.1.98
11445,2.5.1.93
11446,1.14.13.240
11447,2.1.1.222
11448,2.1.1.201
11449,1.14.99.60
17362,5.4.4.2
17363,6.2.1.26
17364,4.2.1.113
17365,3.1.2.28
17366,2.2.1.9
17367,4.2.99.20
17368,2.1.1.163
17369,2.5.1.74
4663,6.3.2.3
4664,6.3.2.2
20658,1.14.14.23
20659,2.3.1.176
20660,3.1.2.27
20661,1.1.1.181
20662,1.14.15.15
20663,1.14.15.15
20664,4.2.1.107
20665,1.1.1.-
20666,2.3.1.176
20668,4.2.1.107
20669,1.3.1.3
20670,1.1.1.50
20671,1.1.1.213
20672,1.3.1.3
20673,1.1.1.50
20674,1.1.1.213
20675,1.14.14.139
20676,3.1.2.27
20677,6.2.1.7
20679,6.2.1.28
20680,1.17.99.3
20681,1.14.15.15
20682,1.14.15.15
20683,1.14.15.15
20684,1.14.15.15
20684,1.2.1.40
18145,4.1.1.11
18146,2.6.1.42
18147,2.1.2.11
18148,1.1.1.169
18149,6.3.2.1
17923,2.3.1.16
17923,2.3.1.9
17924,1.3.8.7
17924,1.3.3.6
17924,1.3.8.1
17924,1.3.8.4
17925,2.3.1.16
17925,2.3.1.9
17926,1.3.8.8
17926,1.3.8.9
17926,1.3.3.6
17926,1.3.8.7
17926,1.3.99.-
17927,1.1.1.35
17928,4.2.1.150
17929,1.3.99.-
17929,1.3.8.8
17929,1.3.3.6
17929,1.3.8.7
17930,2.3.1.16
17931,1.3.99.-
17931,1.3.8.8
17931,1.3.3.6
17931,1.3.8.7
17932,2.3.1.16
17933,1.3.8.8
17933,1.3.8.9
17933,1.3.3.6
17933,1.3.8.7
17933,1.3.99.-
17934,2.3.1.155
17934,2.3.1.16
17935,4.2.1.17
17936,1.1.1.211
17937,4.2.1.17
17938,4.2.1.17
17938,1.1.1.35
17938,1.1.1.211
17939,4.2.1.17
17940,1.1.1.35
17940,1.1.1.211
17941,2.3.1.16
17942,1.1.1.35
17943,4.2.1.17
17944,1.1.1.35
17945,4.2.1.17
17946,2.3.1.16
17947,1.1.1.35
17948,4.2.1.150
17949,1.3.8.8
17949,1.3.8.7
17949,1.3.3.6
17949,1.3.8.5
17949,1.3.8.1
17949,1.3.8.4
17950,1.3.99.-
17950,1.3.8.8
17950,1.3.3.6
17950,1.3.8.7
19651,2.3.1.16
19652,2.3.1.16
19652,2.3.1.9
19653,1.3.1.8
19654,1.1.1.35
19654,1.1.1.M19
19654,1.1.1.211
19654,1.1.1.36
19655,4.2.1.17
19656,1.3.1.38
19656,1.3.1.8
19656,1.3.1.10
19657,2.3.1.16
19658,1.3.1.38
19658,1.3.1.8
19658,1.3.1.39
19658,1.3.1.10
19659,2.3.1.16
19660,1.3.1.38
19660,1.3.1.8
19661,2.3.1.155
19661,2.3.1.16
19662,4.2.1.17
19663,1.1.1.211
19664,4.2.1.17
19665,4.2.1.17
19665,1.1.1.35
19665,1.1.1.211
19666,4.2.1.17
19667,1.1.1.35
19667,1.1.1.211
19668,2.3.1.16
19669,1.1.1.35
19670,4.2.1.17
19671,1.1.1.35
19672,4.2.1.17
19673,2.3.1.16
19674,1.1.1.35
19675,4.2.1.150
19676,1.3.1.38
19676,1.3.1.8
19677,1.3.1.38
19677,1.3.1.8
19677,1.3.1.44
19677,1.3.1.10
19678,1.3.1.8
11402,2.4.1.117
11403,2.7.8.15
11404,2.4.1.141
11405,2.4.1.142
15873,2.3.1.85
15873,2.3.1.41
15873,2.3.1.86
15873,2.3.1.179
15875,1.3.1.9
15876,1.3.1.10
15876,1.3.1.39
15877,1.1.1.100
15878,1.1.1.100
15879,2.3.1.85
15879,2.3.1.86
15879,4.2.1.59
15880,1.1.1.100
15881,4.2.1.59
15882,2.3.1.85
15882,1.1.1.-
15882,2.3.1.-
15882,2.3.1.86
15882,1.1.1.100
15884,1.1.1.100
15885,4.2.1.59
15886,1.3.1.9
15887,1.3.1.10
15887,1.3.1.39
15888,2.3.1.85
15888,2.3.1.41
15888,2.3.1.86
15888,2.3.1.179
15889,2.3.1.85
15889,2.3.1.41
15889,2.3.1.86
15889,2.3.1.179
15890,2.3.1.85
15890,1.1.1.-
15890,2.3.1.-
15890,2.3.1.86
15890,1.1.1.100
15891,2.3.1.85
15891,3.5.1.108
15891,4.2.1.-
15891,2.3.1.-
15891,2.3.1.86
15891,4.2.1.59
15892,1.3.1.9
15893,1.3.1.10
15893,1.3.1.39
15894,2.3.1.85
15894,2.3.1.41
15894,2.3.1.86
15894,2.3.1.179
15895,1.3.1.9
15896,1.3.1.10
15896,1.3.1.39
15897,2.3.1.85
15897,2.3.1.41
15897,2.3.1.86
15897,2.3.1.179
15898,1.3.1.9
15899,2.3.1.85
15899,1.3.1.39
15899,1.3.1.104
15899,2.3.1.86
15899,1.3.1.10
15900,2.3.1.85
15900,2.3.1.-
15900,2.3.1.41
15900,2.3.1.86
15900,2.3.1.179
15901,2.3.1.85
15901,1.1.1.-
15901,2.3.1.-
15901,2.3.1.86
15901,1.1.1.100
15902,2.3.1.85
15902,3.5.1.108
15902,4.2.1.-
15902,2.3.1.-
15902,2.3.1.86
15902,4.2.1.59
15903,1.3.1.9
15904,1.3.1.10
15904,1.3.1.39
15905,2.3.1.85
15905,2.3.1.41
15905,2.3.1.86
15905,2.3.1.179
15906,1.3.1.9
15907,1.3.1.10
15907,1.3.1.39
16247,2.7.1.24
16248,2.7.1.33
16249,2.7.7.3
16250,4.1.1.36
16251,6.3.2.51
16252,6.3.2.5
19921,2.8.1.6
19922,6.3.3.3
19923,2.3.1.47
19924,2.6.1.62
19925,2.3.1.47
19926,2.6.1.105
19535,1.4.3.5
19536,1.2.1.72
19537,1.1.1.290
19538,2.6.1.52
19539,1.1.1.262
19540,2.6.99.2
19541,1.1.1.262
19541,0.0.0.0
14694,2.5.1.93
14696,2.1.1.114
14698,2.1.1.201
14699,1.14.99.60
10456,4.2.1.24
10457,2.5.1.61
10458,4.99.1.1
10459,5.4.3.8
10460,4.2.1.75
10461,4.1.1.37
10462,1.3.3.3
10463,1.3.3.4
10464,1.2.1.70
10465,6.1.1.17
10465,6.1.1.24
10466,1.3.98.3
10467,1.3.5.3
12710,2.5.1.9
12711,2.7.7.2
12712,3.5.4.25
12713,2.7.1.26
12714,1.1.1.193
12715,3.5.4.26
12716,2.5.1.78
12717,3.1.3.104
12718,4.1.99.12
17178,3.1.3.25
17179,3.1.3.57
17180,3.1.3.56
17181,3.1.3.66
16709,4.1.1.50
16710,4.1.1.19
16711,3.5.3.11
16712,2.5.1.16
9077,3.5.3.1
9078,4.1.1.17
6789,3.4.17.14
6791,6.3.1.12
6793,2.4.1.227
6794,2.7.8.13
6795,2.4.1.129
22790,2.3.1.57
22791,3.5.1.62
22792,3.5.1.63
22793,1.4.3.4
22794,1.2.1.3
12553,2.7.1.67
12554,2.7.1.127
12555,3.1.4.11
12556,2.7.1.68
21743,2.7.4.16
21744,4.1.99.17
21745,2.7.4.7
21746,2.7.7.80
21746,2.7.7.73
21747,2.7.7.80
21747,2.8.1.4
21747,2.8.1.11
21748,5.3.99.10
21749,4.1.99.19
21750,2.8.1.10
21751,2.5.1.3
10381,1.1.1.22
10382,2.7.7.9
10382,2.7.7.64
10383,1.1.3.8
10384,2.4.1.17
10385,3.2.1.31
10386,1.1.1.19
10387,3.1.1.17
10388,1.1.3.8
10389,1.1.3.8
8995,2.7.1.159
8996,2.7.1.140
8997,2.7.1.158
6875,1.14.11.9
6876,1.1.1.219
6877,1.14.20.4
14224,6.3.1.11
14225,1.4.3.M3
14226,1.2.1.99
14227,1.2.1.99
14228,3.5.1.94
14140,3.1.3.11
14141,5.3.1.6
14142,2.2.1.1
14143,4.1.2.13
14144,2.2.1.1
14145,4.1.2.13
14146,3.1.3.37
18223,6.3.4.3
18224,2.1.2.1
18225,1.5.1.5
18226,3.5.4.9
8277,4.3.1.25
8277,4.3.1.24
8278,2.3.1.74
8279,6.2.1.12
8280,1.14.14.91
8281,5.5.1.6
11019,1.1.1.85
11019,1.1.1.38
11019,1.1.1.28
11019,1.1.1.95
11019,1.1.1.337
11019,1.1.1.81
11019,1.1.1.27
11019,1.1.1.96
11019,1.1.1.375
11019,1.1.1.299
11019,1.1.1.37
11019,1.1.1.82
11020,4.1.1.31
10981,4.1.1.49
10982,4.1.1.31
10983,2.6.1.1
9338,4.1.1.39
9339,1.2.1.12
9340,1.2.1.59
9341,2.7.2.3
9342,2.7.1.19
20990,2.7.9.1
20991,1.1.1.40
4183,1.14.13.25
4184,1.1.2.10
4184,1.1.2.7
4185,1.14.18.3
12785,1.18.6.2
22445,4.1.1.39
22446,3.1.3.11
22447,5.3.1.6
22448,1.2.1.12
22449,1.2.1.59
22450,2.2.1.1
22451,4.1.2.13
22452,2.7.2.3
22453,2.7.1.19
22454,2.2.1.1
22455,4.1.2.13
22456,3.1.3.37
15044,6.3.4.3
15045,2.1.2.1
15046,1.5.1.15
15047,1.5.1.5
15048,3.5.4.9
22156,2.7.9.1
22157,1.1.1.39
22159,2.6.1.2
22160,1.1.1.85
22160,1.1.1.38
22160,1.1.1.28
22160,1.1.1.95
22160,1.1.1.337
22160,1.1.1.81
22160,1.1.1.27
22160,1.1.1.96
22160,1.1.1.375
22160,1.1.1.299
22160,1.1.1.37
22160,1.1.1.82
22161,4.1.1.31
22162,2.6.1.1
12433,1.5.1.3
12434,1.5.1.3
12435,6.3.2.12
12436,4.1.2.25
12436,6.3.2.12
12436,2.7.6.3
12436,2.5.1.15
12437,2.5.1.15
12438,2.7.6.3
12439,4.1.2.25
12440,3.1.3.1
12442,3.6.1.67
12444,3.5.4.16
8061,4.4.1.1
8062,4.2.1.22
23838,4.2.1.140
23838,4.2.1.39
23839,4.2.1.140
23839,4.2.1.6
23840,4.1.2.51
23841,1.2.7.5
23842,1.2.99.8
23843,1.2.1.26
23843,1.2.1.19
23843,1.2.1.5
23843,1.2.1.8
23843,1.2.1.4
23843,1.2.1.89
23844,4.1.2.23
23844,4.1.2.51
23844,4.1.2.14
23844,4.1.2.55
23844,4.1.2.21
7793,3.1.3.11
7794,2.7.1.29
7795,4.1.2.13
7796,2.2.1.3
14037,2.7.9.1
14038,1.1.1.40
14039,1.1.1.299
14040,4.1.1.31
17110,2.7.1.11
17111,4.1.2.13
17112,4.1.2.43
17113,5.3.1.27
4440,1.8.98.1
4441,2.8.4.1
4442,2.1.1.90
4442,2.1.1.246
4443,1.8.98.4
4444,1.8.7.3
4445,1.8.98.5
4446,1.8.98.6
18503,4.1.1.79
18504,3.1.3.71
18505,1.1.1.337
18505,1.1.1.375
18505,1.1.1.37
18506,4.4.1.19
9771,1.2.4.1
9771,4.1.1.1
9771,2.2.1.6
9772,1.2.1.104
9773,1.2.7.1
9774,2.3.1.12
9775,1.2.4.1
9776,1.8.1.4
15333,1.2.1.90
15334,1.2.1.12
15335,2.7.2.3
15336,4.2.1.140
15336,4.2.1.39
15337,2.7.1.45
15337,2.7.1.178
15338,4.1.2.14
15338,4.1.2.55
15339,1.2.1.3
21117,5.3.3.2
21118,2.5.1.1
21119,2.5.1.10
16578,5.3.3.2
16579,2.5.1.1
16580,2.5.1.10
11045,2.5.1.6
11046,4.4.1.14
11047,1.14.17.4
12533,1.14.14.36
12534,2.4.1.85
12535,1.14.14.36
12536,1.14.14.37
12537,1.14.14.36
13410,5.3.3.2
13411,2.5.1.1
13412,2.5.1.10
13540,5.3.3.2
13541,2.5.1.1
13542,2.5.1.10
15501,1.14.15.21
15502,1.14.15.21
15503,5.3.99.9
15504,1.13.11.51
15505,1.13.11.51
15506,1.1.1.288
15507,1.2.3.14
15508,1.14.15.24
15509,1.14.15.24
23145,1.1.1.85
23145,1.1.1.38
23145,1.1.1.28
23145,1.1.1.95
23145,1.1.1.337
23145,1.1.1.81
23145,1.1.1.27
23145,1.1.1.96
23145,1.1.1.375
23145,1.1.1.299
23145,1.1.1.37
23145,1.1.1.82
23146,4.1.1.31
23147,4.1.3.24
23148,2.6.1.45
23149,4.2.1.11
23150,2.1.2.1
23151,6.2.1.9
23152,1.1.1.81
23152,1.1.1.29
23152,1.1.1.26
23152,1.1.1.79
23153,2.7.1.165
4650,1.14.14.156
4651,2.4.1.195
4652,2.8.2.24
4653,1.14.14.45
4654,4.4.1.-
23721,2.7.1.25
23722,2.7.7.4
23723,1.8.1.2
23724,1.8.4.8
23024,2.3.1.8
23025,6.2.1.1
23026,2.7.2.1
23026,2.7.2.15
23027,2.1.1.86
23028,1.8.98.1
23029,2.8.4.1
23030,1.8.98.4
23031,1.8.7.3
23032,1.8.98.5
23033,1.8.98.6
16133,1.14.99.B1
16134,1.14.-.-
16136,1.14.-.-
16137,1.14.-.-
16140,1.14.14.147
16502,2.7.9.2
16503,2.7.9.1
16504,1.1.1.42
16505,1.1.1.85
16505,1.1.1.38
16505,1.1.1.28
16505,1.1.1.95
16505,1.1.1.337
16505,1.1.1.81
16505,1.1.1.27
16505,1.1.1.96
16505,1.1.1.375
16505,1.1.1.299
16505,1.1.1.37
16505,1.1.1.82
16506,6.4.1.1
16507,4.1.1.31
16508,2.3.3.8
16509,4.1.3.34
16510,1.3.1.6
16511,6.2.1.5
16512,4.2.1.2
16513,1.2.7.1
16514,1.2.7.3
16515,6.2.1.18
16516,4.2.1.117
16516,4.2.1.3
16517,4.2.1.3
16518,1.3.5.4
16518,1.3.5.1
16519,1.2.7.1
10468,2.7.7.105
10469,2.7.8.28
10470,6.3.2.31
10471,6.3.2.34
10472,2.5.1.147
10473,4.3.1.32
19956,1.1.1.M33
19957,1.2.1.29
19958,1.14.15.25
10960,1.17.1.10
10961,6.3.4.3
10962,1.5.1.5
10963,3.5.4.9
10964,2.1.1.258
10965,1.2.7.4
10966,1.5.1.20
10967,2.3.1.169
10968,2.3.1.169
10968,2.1.1.258
10968,2.1.1.245
21792,2.3.3.13
21793,1.1.1.85
21794,4.2.1.33
21795,1.1.1.85
20339,1.2.7.4
20340,2.3.1.169
20340,2.1.1.245
17469,2.7.9.2
17470,2.3.1.16
17470,2.3.1.9
17471,1.1.1.85
17471,1.1.1.38
17471,1.1.1.28
17471,1.1.1.95
17471,1.1.1.337
17471,1.1.1.81
17471,1.1.1.27
17471,1.1.1.96
17471,1.1.1.375
17471,1.1.1.299
17471,1.1.1.37
17471,1.1.1.82
17472,4.1.1.31
17473,6.2.1.5
17474,4.2.1.2
17475,1.2.7.1
17476,1.1.1.35
17477,1.3.5.4
17477,1.3.5.1
17478,4.2.1.150
17479,6.2.1.40
17480,1.2.1.76
17481,1.1.1.co
17482,4.2.1.120
6147,2.3.1.16
6147,2.3.1.9
6148,4.1.3.24
6149,5.4.99.2
6150,4.1.3.24
6151,6.4.1.3
6152,1.1.1.36
6153,4.2.1.55
6154,4.2.1.148
6155,1.3.1.85
6156,5.4.99.63
6157,1.3.8.12
6158,3.1.2.30
4703,2.3.3.14
4704,1.1.1.87
4704,1.1.1.286
4705,4.2.1.114
4705,4.2.1.36
4706,4.2.1.36
4707,4.2.1.114
11800,1.3.8.3
11801,2.3.1.M17
11802,2.8.3.15
11803,4.1.99.11
5748,4.1.1.20
5749,2.7.2.4
5750,1.2.1.11
5751,1.4.1.16
5752,1.17.1.8
5753,1.17.1.8
5755,4.3.3.7
17128,4.1.3.25
17129,2.8.3.22
17130,4.1.3.24
17131,1.2.1.75
17132,6.4.1.2
17133,5.4.99.2
17134,1.3.1.84
17135,4.1.3.24
17136,4.2.1.2
17137,6.4.1.3
17138,1.3.5.4
17138,1.3.5.1
17139,4.2.1.116
17140,4.2.1.148
17141,4.2.1.153
17142,5.4.1.3
17143,6.2.1.36
17144,1.1.1.298
19809,4.1.1.20
19810,2.7.2.4
19811,1.2.1.11
19812,3.5.1.47
19813,1.17.1.8
19814,1.17.1.8
19815,2.3.1.89
19816,2.6.1.-
19817,4.3.3.7
23318,4.1.1.20
23319,2.7.2.4
23320,1.2.1.11
23321,1.17.1.8
23322,1.17.1.8
23323,2.6.1.83
23324,4.3.3.7
9296,1.7.2.5
9297,1.7.2.6
9297,1.7.2.1
9298,1.7.2.1
9299,1.9.6.1
9299,1.5.1.20
9299,1.7.7.2
9300,1.7.2.4
9301,1.9.6.1
18944,1.13.11.15
18945,4.1.1.68
18946,5.3.3.10
18947,4.1.1.68
18948,1.2.1.60
14018,1.2.1.65
14019,1.14.12.12
14020,1.3.1.29
14021,1.13.11.56
14022,4.1.2.45
14023,5.99.1.4
14933,2.3.1.16
14933,2.3.1.9
14934,1.2.1.75
14935,6.4.1.2
14936,5.4.99.2
14937,1.3.1.84
14938,6.4.1.3
14939,1.1.1.35
14940,4.2.1.150
14941,4.2.1.116
14942,6.2.1.40
14943,1.2.1.76
14944,1.1.1.co
14945,6.2.1.36
14946,1.1.1.298
14947,4.2.1.120
12998,1.2.1.28
12999,1.1.1.90
13000,1.14.15.26
23908,2.4.2.21
23909,3.1.3.73
23910,2.7.1.156
23911,2.7.7.62
23912,2.7.8.26
23913,6.3.5.10
23914,6.3.1.10
23915,2.7.1.156
23916,6.3.1.10
23917,2.5.1.17
8881,2.6.1.4
8882,1.1.3.15
8883,2.6.1.45
8884,2.1.2.1
8885,1.8.1.4
8885,2.1.2.10
8885,1.4.4.2
8886,3.1.3.18
8887,1.1.1.81
8887,1.1.1.29
8887,1.1.1.26
8887,1.1.1.79
8888,2.7.1.31
17703,1.3.1.58
17704,1.14.12.25
17705,1.13.11.M5
17706,3.7.1.-
17707,4.1.1.-
7603,4.2.1.35
7604,4.2.1.33
7604,4.2.1.35
7605,2.3.3.f
7088,3.7.1.13
7089,1.14.12.22
7090,1.13.11.39
7091,1.14.12.22
4163,1.1.1.90
4164,1.14.15.26
4165,1.2.1.28
4165,1.2.1.7
4166,1.1.1.90
4167,1.1.1.90
4168,1.14.15.26
4169,1.14.15.26
4170,1.2.1.28
4170,1.2.1.7
4171,1.2.1.28
4171,1.2.1.7
17994,3.7.1.8
17995,1.13.11.39
17996,1.3.1.56
17997,1.3.1.56
17998,1.13.11.39
17999,1.14.12.18
17999,1.18.1.3
18000,1.14.12.18
18000,1.18.1.3
18001,1.14.12.18
18002,1.14.12.22
18002,1.14.12.18
18003,3.7.1.8
13058,1.14.99.39
13058,1.14.18.3
13059,1.7.2.2
13059,1.7.2.6
13059,1.7.99.1
12145,1.3.1.19
12146,1.14.12.3
12147,1.14.12.11
12148,1.3.1.19
12780,1.14.13.244
12781,1.14.13.244
4077,4.1.1.85
4078,2.7.1.194
23291,1.3.1.42
23292,5.3.99.6
23293,4.2.1.92
23294,1.13.11.12
23297,1.3.3.6
23298,4.2.1.17
23298,4.2.1.74
23299,4.2.1.17
23299,1.1.1.35
23299,1.1.1.211
23300,2.3.1.16
23301,1.3.3.6
23302,4.2.1.17
23302,4.2.1.74
23303,4.2.1.17
23303,1.1.1.35
23303,1.1.1.211
23304,2.3.1.16
23305,1.3.3.6
23306,4.2.1.17
23306,4.2.1.74
23307,4.2.1.17
