notation,description,smiles,core_smiles,enum,pathways
S.972.31,S.800.36,*C(=O)C(*)(CO)N(*)*,NC(C=O)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']","['MA.1447', 'MA.800']"
S.972.31,S.659119.8,*C(=O)C(N)CO,NC(C=O)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659119']
S.972.31,S.659095.60,*C(=O)C(CO)N(*)*,NC(C=O)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.972.31,S.972.31,*NC(C=O)C(*)O,NC(C=O)CO,['Nucleoside'],['MA.972']
S.659191.43,S.659191.43,*NC(CNC(=O)C(N)C(C)C)C(*)=O,CC(C)C(N)C(=O)NCC(N)C=O,['NonRibosomalPeptide'],['MA.659191']
S.659191.44,S.659191.44,*NC(C(*)=O)C(C)C(=O)O,CC(C(=O)O)C(N)C=O,['NonRibosomalPeptide'],['MA.659191']
S.659191.38,S.659191.38,*C(=O)C(*)NC(=O)/C=C/c1ccccc1/C=C\C=C\CCC,CCC/C=C/C=C\c1ccccc1/C=C/C(=O)NCC=O,['NonRibosomalPeptide'],['MA.659191']
S.810.1,S.810.1,CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)S,['TypeIIPolyketide'],"['MA.613', 'MA.810']"
S.810.2,S.810.2,CC(=O)CC(=O)CC(=O)CC(=O)c1c(CC(=O)CC(=O)CC(=O)S)cc2cc(O)cc(O)c2c1O,CC(=O)CC(=O)CC(=O)CC(=O)c1c(CC(=O)CC(=O)CC(=O)S)cc2cc(O)cc(O)c2c1O,['TypeIIPolyketide'],['MA.810']
S.810.3,S.810.3,Cc1cc2ccc3c(O)c4c(O)c5c(O)cc(O)cc5c(O)c4cc3c2c(O)c1C(=O)O,Cc1cc2ccc3c(O)c4c(O)c5c(O)cc(O)cc5c(O)c4cc3c2c(O)c1C(=O)O,['TypeIIPolyketide'],"['MA.1012', 'MA.810']"
S.810.3,S.1012.5,*c1cc2c(O)c3c(O)c4c(O)cc(O)cc4c(O)c3cc2c2c(O)c(C(=O)O)c(C)cc12,Cc1cc2ccc3c(O)c4c(O)c5c(O)cc(O)cc5c(O)c4cc3c2c(O)c1C(=O)O,['TypeIIPolyketide'],['MA.1012']
S.810.4,S.810.4,*C(=O)c1c(C)cc2c(O)c(*)c3c(O)c4c(O)c5c(O)cc(O)cc5c(O)c4cc3c2c1O,Cc1cc2c(O)cc3c(O)c4c(O)c5c(O)cc(O)cc5c(O)c4cc3c2c(O)c1C=O,['TypeIIPolyketide'],['MA.810']
S.860.35,S.810.8,*NC(C)C(=O)O,CC(N)C(=O)O,['TypeIIPolyketide'],['MA.810']
S.860.35,S.860.35,CC(N)C(=O)O,CC(N)C(=O)O,"['Cyclodipeptide', 'NonRibosomalPeptide', 'Nucleoside', 'Phosphonate', 'TypeIPolyketide']","['MA.1242', 'MA.1361', 'MA.1394', 'MA.1859', 'MA.1873', 'MA.1900', 'MA.659082', 'MA.797', 'MA.828', 'MA.860']"
S.860.35,S.797.22,*C(C)(N)C(=O)O,CC(N)C(=O)O,"['NonRibosomalPeptide', 'Nucleoside']",['MA.797']
S.810.7,S.810.7,*Oc1cc(O)c2c(O)c3cc4c(*)c(O)c5cc(C)c(C(*)=O)c(O)c5c4c(O)c3c(O)c2c1,Cc1cc2c(O)cc3cc4c(O)c5c(O)cc(O)cc5c(O)c4c(O)c3c2c(O)c1C=O,['TypeIIPolyketide'],['MA.810']
S.810.7,S.810.11,*Oc1cc(O)c2c(O)c3cc4c(*)c(O*)c5cc(C)c(C(*)=O)c(O)c5c4c(O)c3c(O)c2c1,Cc1cc2c(O)cc3cc4c(O)c5c(O)cc(O)cc5c(O)c4c(O)c3c2c(O)c1C=O,['TypeIIPolyketide'],['MA.810']
S.810.13,S.810.13,*C1OC(C)C(NC)C(OC2OCC(O)C(O)C2O)C1O,CNC1C(C)OCC(O)C1OC1OCC(O)C(O)C1O,['TypeIIPolyketide'],['MA.810']
S.659170.6,S.659170.6,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O,"['BetaLactam', 'NonRibosomalPeptide', 'Nucleoside', 'Terpene', 'TypeIIPolyketide', 'TypeIPolyketide']","['MA.1514', 'MA.619', 'MA.659086', 'MA.659142', 'MA.659144', 'MA.659151_A', 'MA.659151_B', 'MA.659170']"
S.619.2,S.619.2,O=C(O)C1CCC=N1,O=C(O)C1CCC=N1,['BetaLactam'],['MA.619']
S.619.4,S.619.4,*C1CCC(CC(=O)O)N1,O=C(O)CC1CCCN1,['BetaLactam'],['MA.619']
S.619.5,S.619.5,*C1CCC2CC(=O)N12,O=C1CC2CCCN12,['BetaLactam'],['MA.619']
S.619.7,S.619.7,O=C(O)C1CCC2CC(=O)N21,O=C(O)C1CCC2CC(=O)N21,['BetaLactam'],"['MA.1514', 'MA.619']"
S.619.7,S.1488.2,*C1CC2CC(=O)N2C1C(=O)O,O=C(O)C1CCC2CC(=O)N21,['BetaLactam'],['MA.1488']
S.619.7,S.1488.4,*C1CC2C(*)C(=O)N2C1C(=O)O,O=C(O)C1CCC2CC(=O)N21,['BetaLactam'],['MA.1488']
S.619.9,S.619.8,O=C(O)C1=CCC2CC(=O)N12,O=C(O)C1=CCC2CC(=O)N12,['BetaLactam'],"['MA.1488', 'MA.1514', 'MA.619']"
S.619.9,S.619.9,*C1=C(C(=O)O)N2C(=O)CC2C1,O=C(O)C1=CCC2CC(=O)N12,['BetaLactam'],['MA.619']
S.619.9,S.619.13,*C1=C(C(=O)O)N2C(=O)C(*)C2C1,O=C(O)C1=CCC2CC(=O)N12,['BetaLactam'],['MA.619']
S.619.10,S.619.10,*SCCNC(=O)CCNC(O)C(=O)C(C)(C)CO,CC(C)(CO)C(=O)C(O)NCCC(=O)NCCS,['BetaLactam'],['MA.619']
S.619.11,S.619.11,*C1=C(C(=O)O)N2C(=O)C(=CC)C2C1,CC=C1C(=O)N2C(C(=O)O)=CCC12,['BetaLactam'],['MA.619']
S.619.20,S.619.20,*SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS,['BetaLactam'],['MA.619']
S.659084.97,S.659084.97,*CC,CC,"['BetaLactam', 'NonRibosomalPeptide', 'TypeIPolyketide']","['MA.1109', 'MA.1155', 'MA.1930', 'MA.619', 'MA.659084']"
S.619.16,S.619.16,*C1=C(C(=O)O)N2C(=O)C(C(*)C)C2C1,CCC1C(=O)N2C(C(=O)O)=CCC12,['BetaLactam'],['MA.619']
S.619.26,S.619.26,*C1=C(C(=O)O)N2C(=O)C(C(C)OS(=O)(=O)O)C2C1,CC(OS(=O)(=O)O)C1C(=O)N2C(C(=O)O)=CCC12,['BetaLactam'],['MA.619']
S.619.24,S.619.22,*SCCN,NCCS,['BetaLactam'],"['MA.1488', 'MA.619']"
S.619.24,S.619.24,*NCCS*,NCCS,['BetaLactam'],['MA.619']
S.619.27,S.619.27,*N=CC[S+](*)*,N=CC[SH2+],['BetaLactam'],['MA.619']
S.866.5,S.866.5,*[O-],[OH-],"['BetaLactam', 'Cyclodipeptide', 'NonRibosomalPeptide', 'Terpene', 'TypeIIPolyketide', 'TypeIPolyketide']","['MA.1198', 'MA.1394', 'MA.1672', 'MA.1858', 'MA.1931', 'MA.1941', 'MA.619', 'MA.659082', 'MA.659084', 'MA.659142', 'MA.659151_A', 'MA.659151_B', 'MA.866']"
S.659089.1,S.659089.1,CC(C)CCCCCCCC(=O)NC(CC(N)=O)C(=O)S,CC(C)CCCCCCCC(=O)NC(CC(N)=O)C(=O)S,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.8,S.659089.8,*C(=O)C(CC(N)=O)NC(=O)CCCCCCCC(C)C,CC(C)CCCCCCCC(=O)NC(C=O)CC(N)=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.3,S.659089.3,*NC(CC(N)=O)C(*)=O,NC(=O)CC(N)C=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.9,S.659089.9,*NC(CC(N)=O)C(O)C(O)C(*)=O,NC(=O)CC(N)C(O)C(O)C=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.31,S.659089.31,*NC(CC(N)=O)C(*)O,NC(=O)CC(N)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.14,S.659089.14,*C(=O)CC(*)C(CC(*)C)NC(=O)C(*)O,CCCC(CCC=O)NC(=O)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.20,S.659089.20,*C(=O)CC(=O)CC(*)C(CC(*)C)NC(=O)C(*)O,CCCC(CCC(=O)CC=O)NC(=O)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.26,S.659089.26,*C(=O)CC(O)CC(=O)CC(*)C(CC(*)C)NC(=O)C(*)O,CCCC(CCC(=O)CC(O)CC=O)NC(=O)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.32,S.659089.32,*C(=O)CC(=O)CC(O)CC(=O)CC(*)C(CC(*)C)NC(=O)C(*)O,CCCC(CCC(=O)CC(O)CC(=O)CC=O)NC(=O)CO,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.36,S.659089.36,*NC(=O)C(CC(N)=O)NC(=O)CCCCCCCC(C)C,CC(C)CCCCCCCC(=O)NC(CC(N)=O)C(N)=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.43,S.659089.43,*NC(=O)C(*)C(O)C(*)CC(*)=O,NC(=O)CC(O)CCC=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.659089.42,S.659089.42,*C(C)CC(*)C1Cc2cccc(O)c2C(=O)O1,CCCCC1Cc2cccc(O)c2C(=O)O1,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659089']
S.962.6,S.962.6,*[PH](=O)(=O)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1O,Cc1cn(C2CC(O)C(CO[PH2](=O)=O)O2)c(=O)[nH]c1=O,"['Aminocoumarin', 'Aminoglycoside', 'Bisindole', 'NonRibosomalPeptide', 'Nucleoside', 'TypeIIPolyketide']","['MA.1027', 'MA.1143', 'MA.1295', 'MA.1446', 'MA.1591', 'MA.1725', 'MA.714', 'MA.797', 'MA.904', 'MA.921', 'MA.944', 'MA.962']"
S.991.57,S.962.5,*O[PH](=O)(=O)OC1OC(C)C(=O)C(O)C1O,CC1OC(O[PH](=O)(=O)O)C(O)C(O)C1=O,"['Aminocoumarin', 'Aminoglycoside', 'Bisindole', 'NonRibosomalPeptide', 'Nucleoside', 'TypeIIPolyketide']","['MA.1027', 'MA.1143', 'MA.1295', 'MA.1446', 'MA.1591', 'MA.1725', 'MA.714', 'MA.797', 'MA.904', 'MA.944', 'MA.962']"
S.991.57,S.991.57,*O[PH](=O)(=O)OC1OC(C)C(=O)C(*)(O)C1O,CC1OC(O[PH](=O)(=O)O)C(O)C(O)C1=O,"['NonRibosomalPeptide', 'TypeIIPolyketide']","['MA.1468', 'MA.1762', 'MA.991']"
S.991.57,S.1295.27,*O[PH](=O)(=O)OC1OC(*)(C)C(=O)C(O)C1O,CC1OC(O[PH](=O)(=O)O)C(O)C(O)C1=O,['Aminocoumarin'],['MA.1295']
S.944.9,S.944.9,O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12,"['Alkaloid', 'Bisindole', 'Terpene']","['MA.659035', 'MA.659138', 'MA.944']"
S.944.10,S.944.10,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,['Bisindole'],"['MA.1029', 'MA.1088', 'MA.1524', 'MA.1945', 'MA.567', 'MA.607', 'MA.943', 'MA.944']"
S.944.10,S.1646.6,*c1cccc2c(-c3c(C(=O)O)[nH]c(C(=O)O)c3-c3c[nH]c4ccccc34)c[nH]c12,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,['Bisindole'],['MA.1646']
S.944.10,S.567.3,*c1ccc2[nH]cc(-c3c(C(=O)O)[nH]c(C(=O)O)c3-c3c[nH]c4ccccc34)c2c1,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,['Bisindole'],"['MA.1146', 'MA.567']"
S.944.10,S.659040.6,*c1cccc2c(-c3c(C(=O)O)[nH]c(C(=O)O)c3-c3c[nH]c4c(*)cccc34)c[nH]c12,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,['Bisindole'],['MA.659040']
S.944.10,S.567.5,*c1ccc2c(-c3c(C(=O)O)[nH]c(C(=O)O)c3-c3c[nH]c4ccc(*)cc34)c[nH]c2c1,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,['Bisindole'],['MA.567']
S.944.10,S.659041.34,*c1ccc2c(-c3c(C(=O)O)[nH]c(C(=O)O)c3-c3c[nH]c4cc(*)ccc34)c[nH]c2c1,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,['Bisindole'],['MA.659041']
S.944.10,S.659041.40,*c1ccc2c(-c3c(C(=O)O)[nH]c(C(=O)O)c3-c3c[nH]c4ccccc34)c[nH]c2c1,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3ccccc23)c1-c1c[nH]c2ccccc12,['Bisindole'],['MA.659041']
S.944.14,S.944.14,Oc1[nH]cc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,Oc1[nH]cc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,['Bisindole'],['MA.944']
S.944.18,S.944.18,*n1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)CNC3=O,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,['Bisindole'],"['MA.1945', 'MA.943', 'MA.944']"
S.944.18,S.659041.60,*c1ccc2[nH]c3c4[nH]c5ccc(*)cc5c4c4c(c3c2c1)CNC4=O,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,['Bisindole'],['MA.659041']
S.944.19,S.944.19,*C1CC(*)C(O)C(O)O1,OC1CCCOC1O,['Bisindole'],['MA.944']
S.944.21,S.944.21,*C1CC2OC(*)(C1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC(O)C3O1,['Bisindole'],['MA.944']
S.944.27,S.944.24,*NC1CC2OC(*)(C1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,NC1CC2OC(C1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,['Bisindole'],['MA.944']
S.944.27,S.944.27,*NC1CC2OC(*)(C1O*)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,NC1CC2OC(C1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,['Bisindole'],['MA.944']
S.943.2,S.943.2,N=C(Cc1c[nH]c2ccccc12)C(=O)O,N=C(Cc1c[nH]c2ccccc12)C(=O)O,['Bisindole'],"['MA.1029', 'MA.1918', 'MA.1945', 'MA.607', 'MA.632', 'MA.659041', 'MA.943']"
S.943.2,S.659041.29,*C(C(=N)C(=O)O)c1c[nH]c2ccccc12,N=C(Cc1c[nH]c2ccccc12)C(=O)O,['Bisindole'],"['MA.1029', 'MA.1088', 'MA.607', 'MA.659041']"
S.943.2,S.659040.4,*c1cccc2c(CC(=N)C(=O)O)c[nH]c12,N=C(Cc1c[nH]c2ccccc12)C(=O)O,['Bisindole'],"['MA.1646', 'MA.659040']"
S.943.2,S.1146.4,*c1ccc2[nH]cc(CC(=N)C(=O)O)c2c1,N=C(Cc1c[nH]c2ccccc12)C(=O)O,['Bisindole'],['MA.1146']
S.943.2,S.659041.17,*c1ccc2c(CC(=N)C(=O)O)c[nH]c2c1,N=C(Cc1c[nH]c2ccccc12)C(=O)O,['Bisindole'],['MA.659041']
S.943.2,S.659041.27,*c1ccc2c(C(*)C(=N)C(=O)O)c[nH]c2c1,N=C(Cc1c[nH]c2ccccc12)C(=O)O,['Bisindole'],['MA.659041']
S.632.5,S.1029.5,*c1cccc2c(-c3cc(-c4c[nH]c5ccccc45)c(C(=O)O)[nH]3)c[nH]c12,O=C(O)c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12,['Bisindole'],['MA.1029']
S.632.5,S.1029.6,*c1cc(*)c2[nH]cc(-c3cc(-c4c[nH]c5ccccc45)c(C(=O)O)[nH]3)c2c1,O=C(O)c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12,['Bisindole'],['MA.1029']
S.632.5,S.632.4,O=C(O)c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12,O=C(O)c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12,['Bisindole'],['MA.632']
S.632.5,S.632.5,*c1ccc2[nH]cc(-c3cc(-c4c[nH]c5ccccc45)c(C(=O)O)[nH]3)c2c1,O=C(O)c1[nH]c(-c2c[nH]c3ccccc23)cc1-c1c[nH]c2ccccc12,['Bisindole'],['MA.632']
S.1029.9,S.1029.9,*c1cccc2c(-c3cc(C4=c5ccccc5=NC4=O)c(O)[nH]3)c[nH]c12,O=C1N=c2ccccc2=C1c1cc(-c2c[nH]c3ccccc23)[nH]c1O,['Bisindole'],['MA.1029']
S.1029.9,S.1029.10,*c1cc(*)c2[nH]cc(-c3cc(C4=c5ccccc5=NC4=O)c(O)[nH]3)c2c1,O=C1N=c2ccccc2=C1c1cc(-c2c[nH]c3ccccc23)[nH]c1O,['Bisindole'],['MA.1029']
S.659110.1,S.659110.1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,['Nucleoside'],['MA.659110']
S.659110.2,S.659110.2,Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(N)c(=O)[nH]1,Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(N)c(=O)[nH]1,['Nucleoside'],['MA.659110']
S.659110.3,S.659110.3,Nc1nc2c(nnn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,Nc1nc2c(nnn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,['Nucleoside'],['MA.659110']
S.659110.4,S.659110.4,Nc1nc2c(nnn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,Nc1nc2c(nnn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,['Nucleoside'],['MA.659110']
S.659110.5,S.659110.5,Nc1nc2[nH]nnc2c(=O)[nH]1,Nc1nc2[nH]nnc2c(=O)[nH]1,['Nucleoside'],['MA.659110']
S.659110.6,S.659110.6,O=c1[nH]c(=O)c2nn[nH]c2[nH]1,O=c1[nH]c(=O)c2nn[nH]c2[nH]1,['Nucleoside'],['MA.659110']
S.931.14,S.931.14,O=[PH](=O)(O)OCC1OC(O)C(O)C(O)C1O,O=[PH](=O)(O)OCC1OC(O)C(O)C(O)C1O,"['Aminoglycoside', 'TypeIIPolyketide']","['MA.1069', 'MA.1281', 'MA.1311', 'MA.1505', 'MA.1583', 'MA.1591', 'MA.1674', 'MA.1786', 'MA.1856', 'MA.1935', 'MA.1942', 'MA.642', 'MA.730', 'MA.838', 'MA.921', 'MA.925', 'MA.931']"
S.925.2,S.925.2,O=C1C(O)C(O)CC(O)C1O,O=C1C(O)C(O)CC(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1212', 'MA.1281', 'MA.1311', 'MA.1674', 'MA.1786', 'MA.1856', 'MA.1935', 'MA.1942', 'MA.589', 'MA.642', 'MA.685', 'MA.921', 'MA.925']"
S.925.3,S.925.3,*C1CC(O)C(O)C(O)C1O,OC1CCC(O)C(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1212', 'MA.1281', 'MA.1311', 'MA.1674', 'MA.1786', 'MA.1856', 'MA.1935', 'MA.1942', 'MA.582', 'MA.589', 'MA.642', 'MA.685', 'MA.838', 'MA.921', 'MA.925']"
S.925.3,S.838.4,*OC1C(*)CC(O)C(O)C1O,OC1CCC(O)C(O)C1O,['Aminoglycoside'],['MA.838']
S.925.5,S.925.5,*C1CC(=O)C(O)C(O)C1O,O=C1CCC(O)C(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1212', 'MA.1281', 'MA.1311', 'MA.1674', 'MA.1786', 'MA.1856', 'MA.1935', 'MA.1942', 'MA.582', 'MA.589', 'MA.642', 'MA.685', 'MA.921', 'MA.925']"
S.925.5,S.1516.14,*C1C(=O)C(O)C(O)C(O)C1*,O=C1CCC(O)C(O)C1O,['Aminoglycoside'],['MA.1516']
S.925.8,S.925.8,*C1CC(*)C(O)C(O)C1O,OC1CCCC(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1212', 'MA.1281', 'MA.1311', 'MA.1505', 'MA.1583', 'MA.1674', 'MA.1786', 'MA.1856', 'MA.1935', 'MA.1942', 'MA.582', 'MA.589', 'MA.642', 'MA.685', 'MA.730', 'MA.921', 'MA.925']"
S.925.8,S.925.17,*OC1C(*)CC(*)C(O)C1O,OC1CCCC(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1212', 'MA.1281', 'MA.1311', 'MA.1505', 'MA.1674', 'MA.1786', 'MA.1856', 'MA.1935', 'MA.1942', 'MA.582', 'MA.642', 'MA.730', 'MA.921', 'MA.925']"
S.925.8,S.1935.18,*OC1C(*)CC(*)C(O*)C1O,OC1CCCC(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1281', 'MA.1311', 'MA.1674', 'MA.1856', 'MA.1935']"
S.925.8,S.925.35,*OC1C(*)CC(*)C(O)C1O*,OC1CCCC(O)C1O,['Aminoglycoside'],"['MA.1212', 'MA.1786', 'MA.1942', 'MA.642', 'MA.921', 'MA.925']"
S.925.32,S.925.32,*C1OC(CO)C(O)C(O)C1N,NC1COC(CO)C(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1212', 'MA.1281', 'MA.1505', 'MA.1786', 'MA.1942', 'MA.642', 'MA.730', 'MA.838', 'MA.921', 'MA.925']"
S.925.32,S.1281.38,*C(O)C1OC(*)C(N)C(O)C1O,NC1COC(CO)C(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1281']"
S.925.32,S.730.18,*OC1C(O)C(N)C(*)OC1C(*)O,NC1COC(CO)C(O)C1O,['Aminoglycoside'],"['MA.1505', 'MA.730']"
S.827.19,S.827.19,*C1OCC(O)C(O)C1O,OC1COCC(O)C1O,"['Aminoglycoside', 'Glycolipid']","['MA.1069', 'MA.1281', 'MA.1788', 'MA.827']"
S.1281.61,S.1281.22,*C1OCC(O)C(*)C1O,OC1COCC(O)C1,['Aminoglycoside'],"['MA.1069', 'MA.1281']"
S.1281.61,S.1281.61,*C1OCC(*)(O)C(*)C1O,OC1COCC(O)C1,['Aminoglycoside'],"['MA.1069', 'MA.1281']"
S.838.9,S.838.9,*NC,CN,['Aminoglycoside'],"['MA.1069', 'MA.1281', 'MA.838']"
S.838.9,S.1516.67,*CN,CN,['Aminoglycoside'],['MA.1516']
S.925.41,S.1281.46,*C(*)C1OC(*)C(N)C(O)C1O,CC1OCC(N)C(O)C1O,['Aminoglycoside'],"['MA.1069', 'MA.1281']"
S.925.41,S.1701.32,*NC1C(*)OC(C)C(O)C1O,CC1OCC(N)C(O)C1O,['Butyrolactone'],['MA.1701']
S.925.41,S.925.41,*CC1OC(*)C(N)C(O)C1O,CC1OCC(N)C(O)C1O,['Aminoglycoside'],"['MA.1786', 'MA.642', 'MA.925']"
S.1281.55,S.1281.55,*C(*)C1CCC(N)C(*)O1,CC1CCC(N)CO1,['Aminoglycoside'],"['MA.1069', 'MA.1281']"
S.1281.64,S.1281.64,*NC(*)C1CCC(N)C(*)O1,NCC1CCC(N)CO1,['Aminoglycoside'],"['MA.1069', 'MA.1281']"
S.1530.3,S.1530.3,CC1(O)CC(=O)OC2c3cc4cccc(O)c4c(O)c3C(=O)CC2(O)C1,CC1(O)CC(=O)OC2c3cc4cccc(O)c4c(O)c3C(=O)CC2(O)C1,['TypeIIPolyketide'],['MA.1530']
S.1530.6,S.1530.6,*C12C(=O)CC(C)(O)CC1(O)C=CC1=C2C(=O)c2cccc(O)c2C1=O,CC1(O)CC(=O)C2C3=C(C=CC2(O)C1)C(=O)c1c(O)cccc1C3=O,['TypeIIPolyketide'],['MA.1530']
S.1530.8,S.1530.8,*c1ccc2c(O)c3c(c(O)c2c1O)C=CC1(O)CC(C)(O)CC(=O)C31*,CC1(O)CC(=O)C2c3c(c(O)c4c(O)cccc4c3O)C=CC2(O)C1,['TypeIIPolyketide'],['MA.1530']
S.1530.8,S.1530.24,*OC1(C)CC(=O)C2(*)c3c(c(O)c4c(O)c(*)ccc4c3O)C=CC2(O)C1,CC1(O)CC(=O)C2c3c(c(O)c4c(O)cccc4c3O)C=CC2(O)C1,['TypeIIPolyketide'],['MA.1530']
S.1736.25,S.1736.25,*C1=CCC(=O)C(C)O1,CC1OC=CCC1=O,['TypeIIPolyketide'],"['MA.1530', 'MA.1628', 'MA.1736']"
S.1736.27,S.1736.27,*C1C=CC(=O)C(C)O1,CC1OCC=CC1=O,['TypeIIPolyketide'],"['MA.1530', 'MA.1736']"
S.681.3,S.681.3,[C-]#[N+]/C(=C\c1c[nH]c2ccccc12)C(=O)O,[C-]#[N+]/C(=C\c1c[nH]c2ccccc12)C(=O)O,['Isonitrile'],['MA.681']
S.681.8,S.681.8,[C-]#[N+]C=Cc1c[nH]c2ccccc12,[C-]#[N+]C=Cc1c[nH]c2ccccc12,['Isonitrile'],['MA.681']
S.1865.4,S.1865.4,*C(C(=O)C(O)O)c1c[nH]c2ccccc12,O=C(Cc1c[nH]c2ccccc12)C(O)O,['Antimetabolite'],['MA.1865']
S.1865.6,S.1865.6,N=C(N)N=CCCC(N)C(=O)O,N=C(N)N=CCCC(N)C(=O)O,['Antimetabolite'],['MA.1865']
S.1865.7,S.1865.7,*C(=O)C(=O)C(*)c1c[nH]c2ccccc12,O=CC(=O)Cc1c[nH]c2ccccc12,['Antimetabolite'],['MA.1865']
