mibig_id,cluster_id,orf_id,family_id
BGC0001560,2611887317_1153_25504,2611887317_5417_5779,-1
BGC0001494,522648580_1_4216,522648580_1_1659,408
BGC0001494,522648580_1_4216,522648580_1660_3342,344
BGC0001494,522648580_1_4216,522648580_3339_3998,440
BGC0001494,522648580_1_4216,522648580_4064_4216,325
BGC0001549,2555092842_1839_4556,2555092842_1839_2273,260
BGC0001549,2555092842_1839_4556,2555092842_2270_2524,420
BGC0001549,2555092842_1839_4556,2555092842_2569_4419,324
BGC0001549,2555092842_1839_4556,2555092842_4446_4556,325
BGC0001504,1828463254_1_9856,1828463254_9455_9856,-1
BGC0001501,1375325905_26393_29360,1375325905_26393_27352,485
BGC0001501,1375325905_26393_29360,1375325905_27544_28539,272
BGC0001501,1375325905_26393_29360,1375325905_28539_29360,549
BGC0001612,491005150_21829_27824,491005150_21829_21948,-1
BGC0001612,491005150_21829_27824,491005150_22691_23269,91
BGC0001612,491005150_21829_27824,491005150_23334_24554,215
BGC0001612,491005150_21829_27824,491005150_24860_25819,485
BGC0001612,491005150_21829_27824,491005150_26011_27003,272
BGC0001612,491005150_21829_27824,491005150_27003_27824,549
BGC0001126,1485795746_22086_28081,1485795746_22086_22205,-1
BGC0001126,1485795746_22086_28081,1485795746_22948_23526,91
BGC0001126,1485795746_22086_28081,1485795746_23591_24811,215
BGC0001126,1485795746_22086_28081,1485795746_25117_26076,485
BGC0001126,1485795746_22086_28081,1485795746_26268_27260,272
BGC0001126,1485795746_22086_28081,1485795746_27260_28081,549
BGC0001505,4157312511_1_5708,4157312511_1_216,82
BGC0001505,4157312511_1_5708,4157312511_204_407,155
BGC0001505,4157312511_1_5708,4157312511_531_2534,40
BGC0001505,4157312511_1_5708,4157312511_2578_2802,-1
BGC0001505,4157312511_1_5708,4157312511_3299_3442,105
BGC0001505,4157312511_1_5708,4157312511_3476_4267,-1
BGC0001505,4157312511_1_5708,4157312511_4283_5155,177
BGC0001505,4157312511_1_5708,4157312511_5308_5502,-1
BGC0001505,4157312511_1_5708,4157312511_5499_5708,-1
BGC0001566,4178170399_27_20050,4178170399_2196_2393,-1
BGC0001566,4178170399_27_20050,4178170399_2353_2703,332
BGC0001566,4178170399_27_20050,4178170399_2961_4376,157
BGC0001566,4178170399_27_20050,4178170399_8288_9529,-1
BGC0001566,4178170399_27_20050,4178170399_9534_10793,370
BGC0001566,4178170399_27_20050,4178170399_10784_11560,455
BGC0001566,4178170399_27_20050,4178170399_18318_19439,76
BGC0001566,4178170399_27_20050,4178170399_19451_20050,291
BGC0001064,3009175022_1069_21094,3009175022_3238_3435,-1
BGC0001064,3009175022_1069_21094,3009175022_3395_3745,332
BGC0001064,3009175022_1069_21094,3009175022_4003_5418,157
BGC0001064,3009175022_1069_21094,3009175022_9332_10573,517
BGC0001064,3009175022_1069_21094,3009175022_10578_11837,370
BGC0001064,3009175022_1069_21094,3009175022_11828_12604,-1
BGC0001064,3009175022_1069_21094,3009175022_19362_20483,76
BGC0001064,3009175022_1069_21094,3009175022_20495_21094,291
BGC0000126,3953032283_8307_68190,3953032283_65707_66906,298
BGC0000126,3953032283_8307_68190,3953032283_66967_68190,453
BGC0002102,187606043_700_64915,187606043_57897_59096,298
BGC0002102,187606043_700_64915,187606043_59157_60380,453
BGC0002102,187606043_700_64915,187606043_60457_61845,88
BGC0002102,187606043_700_64915,187606043_62207_64915,174
BGC0001502,1397591145_1_14344,1397591145_7859_8638,-1
BGC0001502,1397591145_1_14344,1397591145_11736_12659,121
BGC0000108,3063754510_10250_91901,3063754510_10250_11626,92
BGC0000108,3063754510_10250_91901,3063754510_52098_52865,195
BGC0000108,3063754510_10250_91901,3063754510_52999_54030,194
BGC0000108,3063754510_10250_91901,3063754510_54450_56258,423
BGC0000108,3063754510_10250_91901,3063754510_56236_58059,423
BGC0000108,3063754510_10250_91901,3063754510_58194_59852,160
BGC0000108,3063754510_10250_91901,3063754510_59943_61001,493
BGC0000108,3063754510_10250_91901,3063754510_61029_62216,-1
BGC0000108,3063754510_10250_91901,3063754510_62267_62458,183
BGC0000108,3063754510_10250_91901,3063754510_67892_68563,353
BGC0000108,3063754510_10250_91901,3063754510_68613_69833,-1
BGC0000108,3063754510_10250_91901,3063754510_90708_91901,363
BGC0000125,4125873644_2190_84985,4125873644_2190_3566,92
BGC0000125,4125873644_2190_84985,4125873644_43924_44691,195
BGC0000125,4125873644_2190_84985,4125873644_44909_45940,194
BGC0000125,4125873644_2190_84985,4125873644_46121_48091,423
BGC0000125,4125873644_2190_84985,4125873644_48069_49949,423
BGC0000125,4125873644_2190_84985,4125873644_49964_51613,160
BGC0000125,4125873644_2190_84985,4125873644_51702_52760,493
BGC0000125,4125873644_2190_84985,4125873644_52789_53985,487
BGC0000125,4125873644_2190_84985,4125873644_54038_54229,183
BGC0000125,4125873644_2190_84985,4125873644_59938_60654,353
BGC0000125,4125873644_2190_84985,4125873644_81418_82611,363
BGC0000125,4125873644_2190_84985,4125873644_82859_84985,-1
BGC0001690,2221463633_4313_86679,2221463633_24835_25551,353
BGC0001690,2221463633_4313_86679,2221463633_31017_31208,183
BGC0001690,2221463633_4313_86679,2221463633_31262_32458,487
BGC0001690,2221463633_4313_86679,2221463633_32487_33545,493
BGC0001690,2221463633_4313_86679,2221463633_33634_35283,160
BGC0001690,2221463633_4313_86679,2221463633_35298_37178,423
BGC0001690,2221463633_4313_86679,2221463633_37156_39126,423
BGC0001690,2221463633_4313_86679,2221463633_39307_40338,194
BGC0001690,2221463633_4313_86679,2221463633_40556_41323,195
BGC0001690,2221463633_4313_86679,2221463633_81681_83057,92
BGC0001690,2221463633_4313_86679,2221463633_83161_86679,174
BGC0001570,547092850_2829_14732,547092850_2829_4247,102
BGC0001570,547092850_2829_14732,547092850_11643_14732,102
BGC0001500,778896205_14560_44849,778896205_14560_15516,-1
BGC0001500,778896205_14560_44849,778896205_15727_16653,343
BGC0001500,778896205_14560_44849,778896205_16785_17669,383
BGC0001500,778896205_14560_44849,778896205_17732_18367,39
BGC0001500,778896205_14560_44849,778896205_18592_18918,250
BGC0001500,778896205_14560_44849,778896205_18943_20556,345
BGC0001500,778896205_14560_44849,778896205_20588_21004,498
BGC0001500,778896205_14560_44849,778896205_21001_22275,97
BGC0001500,778896205_14560_44849,778896205_22268_23491,97
BGC0001500,778896205_14560_44849,778896205_23528_24259,266
BGC0001500,778896205_14560_44849,778896205_24256_24459,-1
BGC0001500,778896205_14560_44849,778896205_24493_25230,327
BGC0001500,778896205_14560_44849,778896205_25247_25573,382
BGC0001500,778896205_14560_44849,778896205_25570_25884,382
BGC0001500,778896205_14560_44849,778896205_25917_27098,491
BGC0001500,778896205_14560_44849,778896205_27115_27576,-1
BGC0001500,778896205_14560_44849,778896205_27597_29348,131
BGC0001500,778896205_14560_44849,778896205_29360_29845,154
BGC0001500,778896205_14560_44849,778896205_29971_31680,284
BGC0001500,778896205_14560_44849,778896205_31693_32460,-1
BGC0001500,778896205_14560_44849,778896205_32608_33438,428
BGC0001500,778896205_14560_44849,778896205_33464_35131,492
BGC0001500,778896205_14560_44849,778896205_35167_35604,299
BGC0001500,778896205_14560_44849,778896205_35675_36181,-1
BGC0001500,778896205_14560_44849,778896205_36178_36618,299
BGC0001500,778896205_14560_44849,778896205_36640_37947,153
BGC0001500,778896205_14560_44849,778896205_37970_39652,492
BGC0001500,778896205_14560_44849,778896205_39670_40113,8
BGC0001500,778896205_14560_44849,778896205_40106_41698,526
BGC0001500,778896205_14560_44849,778896205_41830_43602,178
BGC0001500,778896205_14560_44849,778896205_44118_44849,343
BGC0000105,2791143809_7573_100099,2791143809_7573_8334,296
BGC0000105,2791143809_7573_100099,2791143809_65365_66666,313
BGC0000105,2791143809_7573_100099,2791143809_66881_67798,251
BGC0000105,2791143809_7573_100099,2791143809_67823_68863,-1
BGC0000105,2791143809_7573_100099,2791143809_68860_70164,360
BGC0000105,2791143809_7573_100099,2791143809_70145_71140,471
BGC0000105,2791143809_7573_100099,2791143809_76992_77870,374
BGC0000105,2791143809_7573_100099,2791143809_77949_78263,-1
BGC0000105,2791143809_7573_100099,2791143809_78327_79763,88
BGC0000105,2791143809_7573_100099,2791143809_79828_80769,341
BGC0001558,2207132173_1_37966,2207132173_1_876,488
BGC0001558,2207132173_1_37966,2207132173_1163_1417,-1
BGC0001558,2207132173_1_37966,2207132173_1572_2459,274
BGC0001558,2207132173_1_37966,2207132173_2540_3397,411
BGC0001558,2207132173_1_37966,2207132173_3585_4022,299
BGC0001558,2207132173_1_37966,2207132173_4063_5172,201
BGC0001558,2207132173_1_37966,2207132173_5177_6073,13
BGC0001558,2207132173_1_37966,2207132173_6070_6867,506
BGC0001558,2207132173_1_37966,2207132173_6864_8459,526
BGC0001558,2207132173_1_37966,2207132173_8551_9591,290
BGC0001558,2207132173_1_37966,2207132173_9754_10884,330
BGC0001558,2207132173_1_37966,2207132173_10881_12200,320
BGC0001558,2207132173_1_37966,2207132173_12211_13512,360
BGC0001558,2207132173_1_37966,2207132173_13520_14305,269
BGC0001558,2207132173_1_37966,2207132173_14314_15672,239
BGC0001558,2207132173_1_37966,2207132173_15853_16599,235
BGC0001558,2207132173_1_37966,2207132173_16640_17047,37
BGC0001558,2207132173_1_37966,2207132173_17195_17974,225
BGC0001558,2207132173_1_37966,2207132173_18030_18758,506
BGC0001558,2207132173_1_37966,2207132173_18755_19864,473
BGC0001558,2207132173_1_37966,2207132173_19940_21406,404
BGC0001558,2207132173_1_37966,2207132173_21403_22440,-1
BGC0001558,2207132173_1_37966,2207132173_22407_23105,434
BGC0001558,2207132173_1_37966,2207132173_23102_24394,378
BGC0001558,2207132173_1_37966,2207132173_24681_25244,244
BGC0001558,2207132173_1_37966,2207132173_25625_26605,179
BGC0001558,2207132173_1_37966,2207132173_26721_27056,414
BGC0001558,2207132173_1_37966,2207132173_27053_28321,97
BGC0001558,2207132173_1_37966,2207132173_28318_29562,97
BGC0001558,2207132173_1_37966,2207132173_29559_30593,247
BGC0001558,2207132173_1_37966,2207132173_30590_31642,312
BGC0001558,2207132173_1_37966,2207132173_31773_33023,356
BGC0001558,2207132173_1_37966,2207132173_33058_34338,320
BGC0001558,2207132173_1_37966,2207132173_34360_35349,460
BGC0001558,2207132173_1_37966,2207132173_35418_36404,211
BGC0001558,2207132173_1_37966,2207132173_36404_37234,-1
BGC0001558,2207132173_1_37966,2207132173_37475_37966,8
BGC0001523,2701810429_14911_119407,2701810429_14911_16110,-1
BGC0001523,2701810429_14911_119407,2701810429_16240_16446,222
BGC0001523,2701810429_14911_119407,2701810429_116672_117706,191
BGC0001523,2701810429_14911_119407,2701810429_117797_118405,-1
BGC0001523,2701810429_14911_119407,2701810429_118523_119407,195
BGC0000130,595580940_2579_55655,595580940_2579_3199,284
BGC0000130,595580940_2579_55655,595580940_3658_5427,540
BGC0000130,595580940_2579_55655,595580940_5420_6580,540
BGC0000130,595580940_2579_55655,595580940_6626_8065,153
BGC0000130,595580940_2579_55655,595580940_8174_9313,205
BGC0000130,595580940_2579_55655,595580940_10788_11351,323
BGC0000130,595580940_2579_55655,595580940_11426_11725,288
BGC0000130,595580940_2579_55655,595580940_11887_13560,123
BGC0000130,595580940_2579_55655,595580940_13733_14377,230
BGC0000130,595580940_2579_55655,595580940_14861_15829,300
BGC0000130,595580940_2579_55655,595580940_16121_16630,-1
BGC0000130,595580940_2579_55655,595580940_17291_18232,300
BGC0000130,595580940_2579_55655,595580940_18641_20395,492
BGC0000130,595580940_2579_55655,595580940_20429_22087,492
BGC0000130,595580940_2579_55655,595580940_22236_24338,-1
BGC0000130,595580940_2579_55655,595580940_24560_25996,265
BGC0000130,595580940_2579_55655,595580940_26412_27617,363
BGC0000130,595580940_2579_55655,595580940_27983_28297,-1
BGC0000130,595580940_2579_55655,595580940_28625_29323,262
BGC0000130,595580940_2579_55655,595580940_29608_30675,32
BGC0000130,595580940_2579_55655,595580940_44146_45054,195
BGC0000130,595580940_2579_55655,595580940_45020_45703,133
BGC0000130,595580940_2579_55655,595580940_45992_46264,359
BGC0000130,595580940_2579_55655,595580940_46328_47671,515
BGC0000130,595580940_2579_55655,595580940_47945_48838,403
BGC0000130,595580940_2579_55655,595580940_49044_50828,167
BGC0000130,595580940_2579_55655,595580940_51117_52499,482
BGC0000130,595580940_2579_55655,595580940_52496_53248,-1
BGC0000130,595580940_2579_55655,595580940_53341_54492,128
BGC0000130,595580940_2579_55655,595580940_54492_55655,-1
BGC0001509,1315302123_1_40685,1315302123_1_1959,477
BGC0001509,1315302123_1_40685,1315302123_1962_3110,0
BGC0001507,2355752737_211_2884,2355752737_211_351,325
BGC0001507,2355752737_211_2884,2355752737_386_2221,504
BGC0001507,2355752737_211_2884,2355752737_2205_2456,255
BGC0001507,2355752737_211_2884,2355752737_2453_2884,260
BGC0001575,1579295257_20007_29972,1579295257_29011_29313,-1
BGC0001575,1579295257_20007_29972,1579295257_29325_29972,403
BGC0000124,432820284_1_49420,432820284_1_600,296
BGC0000124,432820284_1_49420,432820284_19596_20102,-1
BGC0000124,432820284_1_49420,432820284_20151_20441,77
BGC0000124,432820284_1_49420,432820284_20848_21801,101
BGC0000124,432820284_1_49420,432820284_43672_44358,428
BGC0000124,432820284_1_49420,432820284_44470_44982,43
BGC0000124,432820284_1_49420,432820284_45028_46869,352
BGC0000124,432820284_1_49420,432820284_46881_47654,-1
BGC0000124,432820284_1_49420,432820284_47657_49420,-1
BGC0001742,1197418870_1121_47822,1197418870_44561_45250,-1
BGC0001742,1197418870_1121_47822,1197418870_45394_45906,43
BGC0001742,1197418870_1121_47822,1197418870_45981_47822,352
BGC0001169,2605553984_1_46568,2605553984_1_801,296
BGC0001169,2605553984_1_46568,2605553984_43378_44067,428
BGC0001169,2605553984_1_46568,2605553984_44183_44725,43
BGC0001169,2605553984_1_46568,2605553984_44727_46568,352
BGC0000115,2356190755_46_110868,2356190755_46_783,459
BGC0000115,2356190755_46_110868,2356190755_867_2684,423
BGC0000115,2356190755_46_110868,2356190755_2662_4416,423
BGC0000115,2356190755_46_110868,2356190755_4714_5748,194
BGC0000115,2356190755_46_110868,2356190755_57095_58279,363
BGC0000115,2356190755_46_110868,2356190755_58378_58572,-1
BGC0000115,2356190755_46_110868,2356190755_58637_59833,376
BGC0000115,2356190755_46_110868,2356190755_59830_60888,493
BGC0000115,2356190755_46_110868,2356190755_60909_62300,92
BGC0000115,2356190755_46_110868,2356190755_110113_110868,-1
BGC0000116,1901290997_1_109256,1901290997_1_675,459
BGC0000116,1901290997_1_109256,1901290997_672_1520,180
BGC0000116,1901290997_1_109256,1901290997_1551_3443,423
BGC0000116,1901290997_1_109256,1901290997_3421_5196,423
BGC0000116,1901290997_1_109256,1901290997_5466_6500,194
BGC0000116,1901290997_1_109256,1901290997_57600_58811,363
BGC0000116,1901290997_1_109256,1901290997_58862_60103,376
BGC0000116,1901290997_1_109256,1901290997_60100_61158,493
BGC0000116,1901290997_1_109256,1901290997_61190_62605,92
BGC0000116,1901290997_1_109256,1901290997_108495_109256,195
BGC0001709,3378838303_396_110243,3378838303_396_2216,423
BGC0001709,3378838303_396_110243,3378838303_2194_3948,423
BGC0001709,3378838303_396_110243,3378838303_4250_5284,194
BGC0001709,3378838303_396_110243,3378838303_56649_57833,-1
BGC0001709,3378838303_396_110243,3378838303_57918_58109,-1
BGC0001709,3378838303_396_110243,3378838303_58159_59355,376
BGC0001709,3378838303_396_110243,3378838303_59352_60410,493
BGC0001709,3378838303_396_110243,3378838303_60429_61820,92
BGC0001709,3378838303_396_110243,3378838303_109494_110243,195
BGC0001517,3518080000_7550_31955,3518080000_14356_14673,101
BGC0001517,3518080000_7550_31955,3518080000_16838_17053,-1
BGC0001517,3518080000_7550_31955,3518080000_17083_17424,-1
BGC0001517,3518080000_7550_31955,3518080000_18619_19242,93
BGC0001517,3518080000_7550_31955,3518080000_19151_19762,-1
BGC0001517,3518080000_7550_31955,3518080000_21595_21822,-1
BGC0001517,3518080000_7550_31955,3518080000_21893_22459,334
BGC0001517,3518080000_7550_31955,3518080000_22923_23219,93
BGC0001517,3518080000_7550_31955,3518080000_24068_24331,-1
BGC0001574,260506341_4132_13178,260506341_4132_5229,505
BGC0001574,260506341_4132_13178,260506341_5226_5462,-1
BGC0001574,260506341_4132_13178,260506341_5492_6379,123
BGC0001574,260506341_4132_13178,260506341_6376_6909,371
BGC0001574,260506341_4132_13178,260506341_8654_8911,293
BGC0001536,2540715422_31_52081,2540715422_31_1827,408
BGC0001536,2540715422_31_52081,2540715422_1842_3632,408
BGC0001536,2540715422_31_52081,2540715422_50630_52081,-1
BGC0000110,687661220_37_38365,687661220_37_390,-1
BGC0000110,687661220_37_38365,687661220_2170_3186,489
BGC0000110,687661220_37_38365,687661220_3223_4287,334
BGC0000110,687661220_37_38365,687661220_10047_12158,71
BGC0000110,687661220_37_38365,687661220_12208_13428,298
BGC0000110,687661220_37_38365,687661220_37673_38365,428
BGC0000107,1764068097_145_6007,1764068097_145_1707,166
BGC0000107,1764068097_145_6007,1764068097_2052_2582,-1
BGC0002175,1505763566_940_5194,1505763566_940_4446,166
BGC0002175,1505763566_940_5194,1505763566_4493_5194,31
BGC0000106,4289905651_9033_97227,4289905651_9033_10226,-1
BGC0000106,4289905651_9033_97227,4289905651_81409_82278,314
BGC0000106,4289905651_9033_97227,4289905651_82335_83678,515
BGC0000106,4289905651_9033_97227,4289905651_83784_84863,208
BGC0000106,4289905651_9033_97227,4289905651_84896_86332,334
BGC0000106,4289905651_9033_97227,4289905651_86329_87174,30
BGC0000106,4289905651_9033_97227,4289905651_87338_88498,233
BGC0000106,4289905651_9033_97227,4289905651_88495_89589,539
BGC0000106,4289905651_9033_97227,4289905651_89597_90292,500
BGC0000106,4289905651_9033_97227,4289905651_90295_91215,267
BGC0000106,4289905651_9033_97227,4289905651_91304_92986,140
BGC0000106,4289905651_9033_97227,4289905651_93194_93967,195
BGC0000106,4289905651_9033_97227,4289905651_94001_95386,153
BGC0000106,4289905651_9033_97227,4289905651_95383_95823,60
BGC0000106,4289905651_9033_97227,4289905651_95894_96586,390
BGC0000106,4289905651_9033_97227,4289905651_96664_97227,77
BGC0001587,204150878_3496_4488,204150878_3496_4488,442
BGC0000118,1389568911_6949_35908,1389568911_6949_8661,436
BGC0000118,1389568911_6949_35908,1389568911_8934_10037,49
BGC0000118,1389568911_6949_35908,1389568911_10103_11179,171
BGC0000118,1389568911_6949_35908,1389568911_11172_11708,224
BGC0000118,1389568911_6949_35908,1389568911_11708_12343,-1
BGC0000118,1389568911_6949_35908,1389568911_12534_13670,416
BGC0000118,1389568911_6949_35908,1389568911_14173_16074,-1
BGC0000118,1389568911_6949_35908,1389568911_16106_16390,101
BGC0000118,1389568911_6949_35908,1389568911_16396_17352,280
BGC0000118,1389568911_6949_35908,1389568911_19030_20757,11
BGC0000118,1389568911_6949_35908,1389568911_20808_22544,11
BGC0000118,1389568911_6949_35908,1389568911_22548_23603,-1
BGC0000118,1389568911_6949_35908,1389568911_23914_24708,390
BGC0000118,1389568911_6949_35908,1389568911_24797_25432,403
BGC0000118,1389568911_6949_35908,1389568911_31970_33046,464
