mibig_id,cluster_id,orf_id
BGC0000203,2177644847_11964_48404,2177644847_13451_13777
BGC0000203,2177644847_11964_48404,2177644847_13774_15042
BGC0000203,2177644847_11964_48404,2177644847_15039_16310
BGC0000203,2177644847_11964_48404,2177644847_16313_16573
BGC0000203,2177644847_11964_48404,2177644847_16605_17390
BGC0000203,2177644847_11964_48404,2177644847_17418_18347
BGC0000203,2177644847_11964_48404,2177644847_18344_20302
BGC0000203,2177644847_11964_48404,2177644847_20308_21501
BGC0000203,2177644847_11964_48404,2177644847_21498_22598
BGC0000203,2177644847_11964_48404,2177644847_22634_23512
BGC0000203,2177644847_11964_48404,2177644847_23509_24156
BGC0000203,2177644847_11964_48404,2177644847_24158_25378
BGC0000203,2177644847_11964_48404,2177644847_25375_25596
BGC0000203,2177644847_11964_48404,2177644847_25593_26354
BGC0000203,2177644847_11964_48404,2177644847_26351_27634
BGC0000203,2177644847_11964_48404,2177644847_27631_28611
BGC0000203,2177644847_11964_48404,2177644847_28611_29591
BGC0000203,2177644847_11964_48404,2177644847_29601_30914
BGC0000203,2177644847_11964_48404,2177644847_30911_31798
BGC0000203,2177644847_11964_48404,2177644847_31810_33129
BGC0000203,2177644847_11964_48404,2177644847_33133_33777
BGC0000203,2177644847_11964_48404,2177644847_33880_34491
BGC0000203,2177644847_11964_48404,2177644847_34488_35936
BGC0000203,2177644847_11964_48404,2177644847_35933_36703
BGC0000203,2177644847_11964_48404,2177644847_37307_38524
BGC0000203,2177644847_11964_48404,2177644847_38521_39909
BGC0000203,2177644847_11964_48404,2177644847_40071_41825
BGC0000203,2177644847_11964_48404,2177644847_41904_42776
BGC0000203,2177644847_11964_48404,2177644847_42924_44723
BGC0000203,2177644847_11964_48404,2177644847_44814_45740
BGC0000203,2177644847_11964_48404,2177644847_45737_47161
BGC0000203,2177644847_11964_48404,2177644847_47158_47655
BGC0000203,2177644847_11964_48404,2177644847_48270_48404
BGC0000232,2738395951_3641_34531,2738395951_3641_3979
BGC0000232,2738395951_3641_34531,2738395951_3976_5247
BGC0000232,2738395951_3641_34531,2738395951_5250_5528
BGC0000232,2738395951_3641_34531,2738395951_5612_6826
BGC0000232,2738395951_3641_34531,2738395951_6866_7570
BGC0000232,2738395951_3641_34531,2738395951_7861_9903
BGC0000232,2738395951_3641_34531,2738395951_10034_11038
BGC0000232,2738395951_3641_34531,2738395951_11327_11914
BGC0000232,2738395951_3641_34531,2738395951_11960_12640
BGC0000232,2738395951_3641_34531,2738395951_12674_13300
BGC0000232,2738395951_3641_34531,2738395951_13297_14415
BGC0000232,2738395951_3641_34531,2738395951_14523_14786
BGC0000232,2738395951_3641_34531,2738395951_14789_15697
BGC0000232,2738395951_3641_34531,2738395951_15732_16517
BGC0000232,2738395951_3641_34531,2738395951_16536_17471
BGC0000232,2738395951_3641_34531,2738395951_17501_18340
BGC0000232,2738395951_3641_34531,2738395951_18295_19758
BGC0000232,2738395951_3641_34531,2738395951_19901_20665
BGC0000232,2738395951_3641_34531,2738395951_20662_21966
BGC0000232,2738395951_3641_34531,2738395951_21959_22990
BGC0000232,2738395951_3641_34531,2738395951_23212_24003
BGC0000232,2738395951_3641_34531,2738395951_24125_24706
BGC0000232,2738395951_3641_34531,2738395951_24769_25902
BGC0000232,2738395951_3641_34531,2738395951_25943_26416
BGC0000232,2738395951_3641_34531,2738395951_26627_27724
BGC0000232,2738395951_3641_34531,2738395951_27827_28549
BGC0000232,2738395951_3641_34531,2738395951_29339_30253
BGC0000232,2738395951_3641_34531,2738395951_30360_31364
BGC0000232,2738395951_3641_34531,2738395951_31802_32788
BGC0000232,2738395951_3641_34531,2738395951_32960_33115
BGC0000232,2738395951_3641_34531,2738395951_33521_34531
BGC0000204,3757861826_2570_15189,3757861826_2570_4108
BGC0000204,3757861826_2570_15189,3757861826_4243_4698
BGC0000204,3757861826_2570_15189,3757861826_4867_5913
BGC0000204,3757861826_2570_15189,3757861826_6112_6432
BGC0000204,3757861826_2570_15189,3757861826_6432_6875
BGC0000204,3757861826_2570_15189,3757861826_6865_8136
BGC0000204,3757861826_2570_15189,3757861826_8133_9362
BGC0000204,3757861826_2570_15189,3757861826_9436_9696
BGC0000204,3757861826_2570_15189,3757861826_9698_10537
BGC0000204,3757861826_2570_15189,3757861826_10531_10878
BGC0000204,3757861826_2570_15189,3757861826_11178_13148
BGC0000204,3757861826_2570_15189,3757861826_13292_14041
BGC0000204,3757861826_2570_15189,3757861826_14179_15189
BGC0000196,937641421_2128_9994,937641421_2128_3570
BGC0000196,937641421_2128_9994,937641421_3570_5117
BGC0000196,937641421_2128_9994,937641421_5141_5389
BGC0000196,937641421_2128_9994,937641421_5424_6539
BGC0000196,937641421_2128_9994,937641421_6532_7818
BGC0000196,937641421_2128_9994,937641421_8470_9285
BGC0000196,937641421_2128_9994,937641421_9278_9994
BGC0000213,568187230_17366_40341,568187230_17366_18505
BGC0000213,568187230_17366_40341,568187230_18502_19710
BGC0000213,568187230_17366_40341,568187230_19712_19966
BGC0000213,568187230_17366_40341,568187230_20026_20766
BGC0000213,568187230_17366_40341,568187230_20766_21623
BGC0000213,568187230_17366_40341,568187230_21914_23440
BGC0000213,568187230_17366_40341,568187230_23534_24154
BGC0000213,568187230_17366_40341,568187230_24310_25113
BGC0000213,568187230_17366_40341,568187230_25113_25547
BGC0000213,568187230_17366_40341,568187230_25544_26953
BGC0000213,568187230_17366_40341,568187230_26971_28098
BGC0000213,568187230_17366_40341,568187230_28393_29208
BGC0000213,568187230_17366_40341,568187230_29304_29582
BGC0000213,568187230_17366_40341,568187230_29579_29860
BGC0000213,568187230_17366_40341,568187230_29850_31043
BGC0000213,568187230_17366_40341,568187230_31098_31835
BGC0000213,568187230_17366_40341,568187230_31846_32970
BGC0000213,568187230_17366_40341,568187230_33051_33755
BGC0000213,568187230_17366_40341,568187230_33854_34387
BGC0000213,568187230_17366_40341,568187230_34403_34858
BGC0000213,568187230_17366_40341,568187230_35095_35697
BGC0000213,568187230_17366_40341,568187230_35716_36438
BGC0000213,568187230_17366_40341,568187230_36419_37288
BGC0000213,568187230_17366_40341,568187230_37513_38730
BGC0000213,568187230_17366_40341,568187230_38800_40341
BGC0001703,2940826801_7462_41570,2940826801_7462_10080
BGC0001703,2940826801_7462_41570,2940826801_10304_11347
BGC0001703,2940826801_7462_41570,2940826801_13628_14749
BGC0001703,2940826801_7462_41570,2940826801_14753_15793
BGC0001703,2940826801_7462_41570,2940826801_16437_17567
BGC0001703,2940826801_7462_41570,2940826801_20697_20981
BGC0001703,2940826801_7462_41570,2940826801_21035_22441
BGC0001703,2940826801_7462_41570,2940826801_22490_23818
BGC0001703,2940826801_7462_41570,2940826801_34841_36121
BGC0001703,2940826801_7462_41570,2940826801_36260_39472
BGC0001703,2940826801_7462_41570,2940826801_39777_41570
BGC0001704,1684976781_4270_37663,1684976781_4270_6888
BGC0001704,1684976781_4270_37663,1684976781_6981_8024
BGC0001704,1684976781_4270_37663,1684976781_10344_11465
BGC0001704,1684976781_4270_37663,1684976781_11520_12503
BGC0001704,1684976781_4270_37663,1684976781_12541_13674
BGC0001704,1684976781_4270_37663,1684976781_13737_13958
BGC0001704,1684976781_4270_37663,1684976781_16389_17996
BGC0001704,1684976781_4270_37663,1684976781_18142_18426
BGC0001704,1684976781_4270_37663,1684976781_18618_19922
BGC0001704,1684976781_4270_37663,1684976781_29817_31133
BGC0001704,1684976781_4270_37663,1684976781_31401_35612
BGC0001704,1684976781_4270_37663,1684976781_35873_37663
BGC0000258,2126616596_3_24341,2126616596_3_791
BGC0000258,2126616596_3_24341,2126616596_1714_2874
BGC0000258,2126616596_3_24341,2126616596_2871_4883
BGC0000258,2126616596_3_24341,2126616596_4880_7552
BGC0000258,2126616596_3_24341,2126616596_7715_10315
BGC0000258,2126616596_3_24341,2126616596_10312_12873
BGC0000258,2126616596_3_24341,2126616596_12884_13930
BGC0000258,2126616596_3_24341,2126616596_13924_14187
BGC0000258,2126616596_3_24341,2126616596_14184_16145
BGC0000258,2126616596_3_24341,2126616596_16149_17624
BGC0000258,2126616596_3_24341,2126616596_17621_19933
BGC0000258,2126616596_3_24341,2126616596_19947_20261
BGC0000258,2126616596_3_24341,2126616596_20230_20934
BGC0000258,2126616596_3_24341,2126616596_20924_22003
BGC0000258,2126616596_3_24341,2126616596_22022_22750
BGC0000258,2126616596_3_24341,2126616596_22878_23351
BGC0000258,2126616596_3_24341,2126616596_23442_24341
BGC0000222,2922244883_2247_42759,2922244883_2247_4040
BGC0000222,2922244883_2247_42759,2922244883_4068_4856
BGC0000222,2922244883_2247_42759,2922244883_5227_5685
BGC0000222,2922244883_2247_42759,2922244883_5758_6387
BGC0000222,2922244883_2247_42759,2922244883_6558_8465
BGC0000222,2922244883_2247_42759,2922244883_8468_9724
BGC0000222,2922244883_2247_42759,2922244883_9809_10354
BGC0000222,2922244883_2247_42759,2922244883_10440_11648
BGC0000222,2922244883_2247_42759,2922244883_11829_12833
BGC0000222,2922244883_2247_42759,2922244883_13057_13380
BGC0000222,2922244883_2247_42759,2922244883_13377_13901
BGC0000222,2922244883_2247_42759,2922244883_13898_15169
BGC0000222,2922244883_2247_42759,2922244883_15166_16419
BGC0000222,2922244883_2247_42759,2922244883_16470_16727
BGC0000222,2922244883_2247_42759,2922244883_16730_17203
BGC0000222,2922244883_2247_42759,2922244883_17200_17658
BGC0000222,2922244883_2247_42759,2922244883_17679_18428
BGC0000222,2922244883_2247_42759,2922244883_18430_18759
BGC0000222,2922244883_2247_42759,2922244883_18756_19088
BGC0000222,2922244883_2247_42759,2922244883_19100_19348
BGC0000222,2922244883_2247_42759,2922244883_19401_20444
BGC0000222,2922244883_2247_42759,2922244883_20441_21508
BGC0000222,2922244883_2247_42759,2922244883_21598_23091
BGC0000222,2922244883_2247_42759,2922244883_23178_24101
BGC0000222,2922244883_2247_42759,2922244883_24121_25746
BGC0000222,2922244883_2247_42759,2922244883_25743_26438
BGC0000222,2922244883_2247_42759,2922244883_26555_27814
BGC0000222,2922244883_2247_42759,2922244883_27825_29129
BGC0000222,2922244883_2247_42759,2922244883_29262_30479
BGC0000222,2922244883_2247_42759,2922244883_30776_32278
BGC0000222,2922244883_2247_42759,2922244883_32359_33168
BGC0000222,2922244883_2247_42759,2922244883_33318_34484
BGC0000222,2922244883_2247_42759,2922244883_34577_35005
BGC0000222,2922244883_2247_42759,2922244883_35239_36015
BGC0000222,2922244883_2247_42759,2922244883_36012_37013
BGC0000222,2922244883_2247_42759,2922244883_37086_37343
BGC0000222,2922244883_2247_42759,2922244883_37432_38388
BGC0000222,2922244883_2247_42759,2922244883_38423_38815
BGC0000222,2922244883_2247_42759,2922244883_38904_39638
BGC0000222,2922244883_2247_42759,2922244883_39819_40232
BGC0000222,2922244883_2247_42759,2922244883_40353_41474
BGC0000222,2922244883_2247_42759,2922244883_41464_41880
BGC0000222,2922244883_2247_42759,2922244883_42011_42469
BGC0000222,2922244883_2247_42759,2922244883_42481_42759
BGC0000194,1624372067_515_21283,1624372067_515_1438
BGC0000194,1624372067_515_21283,1624372067_1438_2424
BGC0000194,1624372067_515_21283,1624372067_2491_3135
BGC0000194,1624372067_515_21283,1624372067_3169_4089
BGC0000194,1624372067_515_21283,1624372067_4086_5687
BGC0000194,1624372067_515_21283,1624372067_5689_6084
BGC0000194,1624372067_515_21283,1624372067_6179_7024
BGC0000194,1624372067_515_21283,1624372067_7049_7933
BGC0000194,1624372067_515_21283,1624372067_7930_9075
BGC0000194,1624372067_515_21283,1624372067_9068_9409
BGC0000194,1624372067_515_21283,1624372067_9375_10127
BGC0000194,1624372067_515_21283,1624372067_10265_12001
BGC0000194,1624372067_515_21283,1624372067_12001_14136
BGC0000194,1624372067_515_21283,1624372067_14286_15053
BGC0000194,1624372067_515_21283,1624372067_15127_15912
BGC0000194,1624372067_515_21283,1624372067_15993_17396
BGC0000194,1624372067_515_21283,1624372067_17393_18616
BGC0000194,1624372067_515_21283,1624372067_18641_18901
BGC0000194,1624372067_515_21283,1624372067_18898_19848
BGC0000194,1624372067_515_21283,1624372067_19845_20738
BGC0000194,1624372067_515_21283,1624372067_20750_21283
BGC0000218,2596772898_28_8720,2596772898_28_783
BGC0000218,2596772898_28_8720,2596772898_918_1865
BGC0000218,2596772898_28_8720,2596772898_1895_2680
BGC0000218,2596772898_28_8720,2596772898_2872_3261
BGC0000218,2596772898_28_8720,2596772898_3258_4517
BGC0000218,2596772898_28_8720,2596772898_4523_5800
BGC0000218,2596772898_28_8720,2596772898_5797_6858
BGC0000218,2596772898_28_8720,2596772898_6869_7882
BGC0000218,2596772898_28_8720,2596772898_7860_8720
BGC0001700,2965005941_5544_119837,2965005941_5544_6758
BGC0001700,2965005941_5544_119837,2965005941_7123_8325
BGC0001700,2965005941_5544_119837,2965005941_8405_8611
BGC0001700,2965005941_5544_119837,2965005941_117050_118084
BGC0001700,2965005941_5544_119837,2965005941_118240_118848
BGC0001700,2965005941_5544_119837,2965005941_118953_119837
BGC0000211,4158395496_893_34654,4158395496_893_1678
BGC0000211,4158395496_893_34654,4158395496_1821_2153
BGC0000211,4158395496_893_34654,4158395496_2228_2797
BGC0000211,4158395496_893_34654,4158395496_2794_4335
BGC0000211,4158395496_893_34654,4158395496_4396_4725
BGC0000211,4158395496_893_34654,4158395496_4760_5011
BGC0000211,4158395496_893_34654,4158395496_5072_6016
BGC0000211,4158395496_893_34654,4158395496_6048_7523
BGC0000211,4158395496_893_34654,4158395496_7586_8854
BGC0000211,4158395496_893_34654,4158395496_8851_10059
BGC0000211,4158395496_893_34654,4158395496_10120_10383
BGC0000211,4158395496_893_34654,4158395496_10415_11599
BGC0000211,4158395496_893_34654,4158395496_11628_11816
BGC0000211,4158395496_893_34654,4158395496_11833_12819
BGC0000211,4158395496_893_34654,4158395496_12816_13799
BGC0000211,4158395496_893_34654,4158395496_13911_14708
BGC0000211,4158395496_893_34654,4158395496_15081_15686
BGC0000211,4158395496_893_34654,4158395496_15930_16916
BGC0000211,4158395496_893_34654,4158395496_16913_17980
BGC0000211,4158395496_893_34654,4158395496_18285_19907
BGC0000211,4158395496_893_34654,4158395496_20015_20542
BGC0000211,4158395496_893_34654,4158395496_20814_21953
BGC0000211,4158395496_893_34654,4158395496_22072_23094
BGC0000211,4158395496_893_34654,4158395496_23186_23896
BGC0000211,4158395496_893_34654,4158395496_23893_26178
BGC0000211,4158395496_893_34654,4158395496_26423_27199
BGC0000211,4158395496_893_34654,4158395496_27217_28452
BGC0000211,4158395496_893_34654,4158395496_28508_29446
BGC0000211,4158395496_893_34654,4158395496_29597_30229
BGC0000211,4158395496_893_34654,4158395496_30344_30958
BGC0000211,4158395496_893_34654,4158395496_30996_31403
BGC0000211,4158395496_893_34654,4158395496_31466_31828
BGC0000211,4158395496_893_34654,4158395496_32381_32989
BGC0000211,4158395496_893_34654,4158395496_33017_34654
BGC0000238,3705161484_26880_56035,3705161484_26880_27158
BGC0000238,3705161484_26880_56035,3705161484_27158_28207
BGC0000238,3705161484_26880_56035,3705161484_28242_28493
BGC0000238,3705161484_26880_56035,3705161484_28493_28951
BGC0000238,3705161484_26880_56035,3705161484_29005_30537
BGC0000238,3705161484_26880_56035,3705161484_30587_30916
BGC0000238,3705161484_26880_56035,3705161484_31007_31423
BGC0000238,3705161484_26880_56035,3705161484_31426_32691
BGC0000238,3705161484_26880_56035,3705161484_32688_33908
BGC0000238,3705161484_26880_56035,3705161484_33926_34273
BGC0000238,3705161484_26880_56035,3705161484_34263_35036
BGC0000238,3705161484_26880_56035,3705161484_35017_36024
BGC0000238,3705161484_26880_56035,3705161484_36196_37485
BGC0000238,3705161484_26880_56035,3705161484_37673_38092
BGC0000238,3705161484_26880_56035,3705161484_38214_39695
BGC0000238,3705161484_26880_56035,3705161484_39831_40829
BGC0000238,3705161484_26880_56035,3705161484_40923_41681
BGC0000238,3705161484_26880_56035,3705161484_41934_43610
BGC0000238,3705161484_26880_56035,3705161484_43697_44023
BGC0000238,3705161484_26880_56035,3705161484_44069_44995
BGC0000238,3705161484_26880_56035,3705161484_45221_46234
BGC0000238,3705161484_26880_56035,3705161484_46231_47637
BGC0000238,3705161484_26880_56035,3705161484_47634_48941
BGC0000238,3705161484_26880_56035,3705161484_48946_49878
BGC0000238,3705161484_26880_56035,3705161484_49875_50855
BGC0000238,3705161484_26880_56035,3705161484_50852_51919
BGC0000238,3705161484_26880_56035,3705161484_51993_52478
BGC0000238,3705161484_26880_56035,3705161484_52674_53090
BGC0000238,3705161484_26880_56035,3705161484_53188_54405
BGC0000238,3705161484_26880_56035,3705161484_54407_56035
BGC0000216,2292094111_4036_50689,2292094111_4036_4812
BGC0000216,2292094111_4036_50689,2292094111_4939_6927
BGC0000216,2292094111_4036_50689,2292094111_7175_8395
BGC0000216,2292094111_4036_50689,2292094111_8431_10047
BGC0000216,2292094111_4036_50689,2292094111_10077_11564
BGC0000216,2292094111_4036_50689,2292094111_11688_13232
BGC0000216,2292094111_4036_50689,2292094111_13320_13898
BGC0000216,2292094111_4036_50689,2292094111_14011_15306
BGC0000216,2292094111_4036_50689,2292094111_15336_15914
BGC0000216,2292094111_4036_50689,2292094111_15944_17488
BGC0000216,2292094111_4036_50689,2292094111_17485_18540
BGC0000216,2292094111_4036_50689,2292094111_18739_20019
BGC0000216,2292094111_4036_50689,2292094111_20016_21227
BGC0000216,2292094111_4036_50689,2292094111_21290_21967
BGC0000216,2292094111_4036_50689,2292094111_21964_22914
BGC0000216,2292094111_4036_50689,2292094111_23117_23566
BGC0000216,2292094111_4036_50689,2292094111_23763_24749
BGC0000216,2292094111_4036_50689,2292094111_24746_25810
BGC0000216,2292094111_4036_50689,2292094111_25807_26115
BGC0000216,2292094111_4036_50689,2292094111_26147_27730
BGC0000216,2292094111_4036_50689,2292094111_27958_29586
BGC0000216,2292094111_4036_50689,2292094111_29597_30370
BGC0000216,2292094111_4036_50689,2292094111_30422_31762
BGC0000216,2292094111_4036_50689,2292094111_31759_32781
BGC0000216,2292094111_4036_50689,2292094111_32783_34546
BGC0000216,2292094111_4036_50689,2292094111_34781_35038
BGC0000216,2292094111_4036_50689,2292094111_35064_36914
BGC0000216,2292094111_4036_50689,2292094111_37189_37878
BGC0000216,2292094111_4036_50689,2292094111_37968_39080
BGC0000216,2292094111_4036_50689,2292094111_39136_39540
BGC0000216,2292094111_4036_50689,2292094111_39537_40670
BGC0000216,2292094111_4036_50689,2292094111_40667_41785
BGC0000216,2292094111_4036_50689,2292094111_41796_43046
BGC0000216,2292094111_4036_50689,2292094111_43050_43661
BGC0000216,2292094111_4036_50689,2292094111_43747_45147
BGC0000216,2292094111_4036_50689,2292094111_45156_46430
